split,sample_id,content,label,data_origin,category,sender_type,has_url,has_phone_number,obfuscation_level,student_model,student_p0,student_p1,student_pred,student_confidence,student_agree_label,error_type
train,ViSmish_07417,Tìm anh chị cùng giải trí – Kết nối qua Discord: discord.gg/hanoivui99,1,paraphrased,Nội dung nhạy cảm,personal_number,1,0,Level 0 - Formal,char_bilstm_hard,0.71257675,0.28742322,0,0.71257675,False,FN
train,ViSmish_07545,[ĐẠI HỌC NGOẠI THƯƠNG] CHÚC MỪNG EM ĐÃ ĐỦ ĐIỀU KIỆN TRÚNG TUYỂN Chương trình Đào tạo Quốc tế với 2 chuyên ngành: - Báo chí & Truyền thông Đại chúng - Kinh doanh & Thương mại Quốc tế Để lại email để nhận hướng dẫn hồ sơ nhập học. SĐT/ZALO: 0906 888 948 (Ban tuyển sinh),0,real,Khác,personal_number,0,1,NONE,char_bilstm_hard,0.033697665,0.96630234,1,0.96630234,False,FP
train,ViSmish_07593,TIN KHẨN: Đơn vị chức năng đang rà soát toàn bộ hồ sơ cá nhân do nghi ngờ khai man. Quý khách phải có mặt ngay tại trụ sở trong 12 tiếng tới hoặc gọi ngay 0901234567 để hưởng chính sách giảm nhẹ mức án.,1,paraphrased,Đòi nợ / Đe dọa,personal_number,0,1,Level 0 - Formal,char_bilstm_hard,0.82380617,0.17619383,0,0.82380617,False,FN
train,ViSmish_07624,So dien thoai lien ket voi tai khoan ngan hang cua ban da bi thay doi vao so 0976543210 neu khong phai do ban thay doi vui long nhan vao https://svip- scb.com de huy,1,real,Giả mạo ngân hàng,brandname,1,1,Level 0 - Formal,char_bilstm_hard,0.5872977,0.41270235,0,0.5872977,False,FN
train,ViSmish_07650,"[ĐH NGOẠI THƯƠNG] Chúc mừng em đã đủ điều kiện xét tuyển Chương trình ĐTQT 2+2, thí sinh có thể lựa chọn 1 trong 3 chương trình học: Kinh doanh Thương mại Quốc tế, Báo chí & Truyền thông, Quản trị Khách sạn & Nhà hàng. Chi tiết xem tại: http://cs2.ftu.edu.vn/category/tuyen-sinh/chuong-trinh-dao-tao-quoc-te/chuong-trinh-cu-nhan-iccc/ Để lại email để nhận hướng dẫn hồ sơ chi tiết. LH SĐT/ZALO: 0906 888 948 (Ban tuyển sinh)",0,real,Khác,personal_number,1,1,NONE,char_bilstm_hard,0.1375171,0.8624829,1,0.8624829,False,FP
train,ViSmish_07660,"Cong ty Luat Thien An: Ong/Ba Vo Thi Bich co the tham gia goi trao doi tra no khi dong 30% = 1,500,000 VND truoc 15/06/2025. Goi 0978555444 de bien phap.",1,synthetic_hard_negative,Đòi nợ / Đe dọa,brandname,0,1,Level 0 - Formal,char_bilstm_hard,0.80119234,0.19880766,0,0.80119234,False,FN
train,ViSmish_07708,Techcombank: Tai khoan 0071004521389 cua quy khach Vu Thi F se bi khoa trong 24h do nghi van gian lan. Lien he 19001234 de xac minh.,1,synthetic_hard_negative,Giả mạo ngân hàng,brandname,0,0,Level 0 - Formal,char_bilstm_hard,0.8940557,0.105944246,0,0.8940557,False,FN
train,ViSmish_07764,"Hùng đang ở đâu đấy, mua hộ tớ cái thẻ điện thoại Viettel 100k với, lát tớ bắn lại cho.",1,synthetic_hard_negative,Khác,personal_number,0,0,Level 0 - Formal,char_bilstm_hard,0.9248872,0.07511283,0,0.9248872,False,FN
train,ViSmish_07868,"Mai đang ở đâu đấy, mua hộ tớ cái thẻ điện thoại Viettel 100k với, lát tớ bắn lại cho.",1,synthetic_hard_negative,Khác,personal_number,0,0,Level 0 - Formal,char_bilstm_hard,0.9594024,0.040597636,0,0.9594024,False,FN
train,ViSmish_07886,Hoan thue TNCN: ong (BA) da du dieu kien nhan tien tro cap. Bam vao https://thue-2024.support/nhantien. QUA HAN SE KHONG DUOC CHAP NHAN!,1,paraphrased,BHXH / Trợ cấp giả,personal_number,1,0,Level 2 - Leet nặng,char_bilstm_hard,0.65548146,0.3445185,0,0.65548146,False,FN
train,ViSmish_07893,"[TB] Giảm ngay 3% giá trị thanh toán khi nạp thẻ vào tài khoản viễn thông cho thuê bao trả trước qua tài khoản ngân hàng hoặc tài khoản ViettelPay liên kết trên My Viettel. ĐẶC BIỆT, TẶNG THÊM 50% GIÁ TRỊ CHO LẦN NẠP THẺ ĐẦU TIÊN vào Chủ nhật ngày 03/04/2022. Tiền khuyến mại sử dụng nội mạng trong 15 ngày. Nạp tiền tại https://myvt.page.link/naptiencn . LH 198 (0đ). Trân trọng!",0,real,Viễn thông,brandname,1,0,NONE,char_bilstm_hard,0.48004115,0.51995885,1,0.51995885,False,FP
train,ViSmish_07960,"Nhan thay co hanh vi LOI DUNG TIN NHIEM, CHIEM DOAT TAI SAN. yc tt gap truoc 13g 16/2/2025, neu van bat hop tac ben toi ban giao HS den Trung Tam Quan Ly No Quoc Gia CIC (gay anh huong den uy tin- danh du- tai san- gia dinh va nhung nguoi co lien quan) toan bo hinh anh, bang chung vi pham. LH 0867256447 de giai quyet.",1,real,Đòi nợ / Đe dọa,personal_number,0,0,Level 2 - Leet nặng,char_bilstm_hard,0.86681503,0.13318495,0,0.86681503,False,FN
train,ViSmish_08042,D/Ki + 558k. ( N-ap 5Ok nhän 1O8k ) 1 vong cuöc la rut MAXX 8.888k. Htra tuc thi 3%. N/ö h/ü - B/än C/ä. BCR... DK: ibvif.cc/LbFzDg ~noyc,1,real,Cờ bạc / Betting,personal_number,1,0,Level 4 - Mixed special characters,char_bilstm_hard,0.87022513,0.12977487,0,0.87022513,False,FN
train,ViSmish_08060,t cx muốn nuôi capybara!!!!!,0,external_real,P2P hội thoại thông thường,personal_number,0,0,NONE,char_bilstm_hard,0.0516603,0.9483397,1,0.9483397,False,FP
train,ViSmish_08063,": Tham gia hội nhóm sôi động tại https://zalo.me/g/1234567890 nhé, hẹn gặp sớm!",1,paraphrased,Nội dung nhạy cảm,personal_number,1,0,Level 0 - Formal,char_bilstm_hard,0.7113627,0.2886373,0,0.7113627,False,FN
train,ViSmish_08084,"THPT N C Tru N H Duy Diem danh gia CK: TD D,QP 10,Ly 9.5,NN 8.4,Dia 9.5,Van 7.8,Hoa 9.8,Toan 9.2,GDCD 9.3,Su 8.3,CNghe 9.2,Tin 7.8,Sinh 8.3",0,real,Khác,brandname,0,0,NONE,char_bilstm_hard,0.47371012,0.5262899,1,0.5262899,False,FP
train,ViSmish_08145,[Cong an TP] Lich thi hanh an: Nguyen Thi Xuan can co mat tai Cong an TP vao 8h00 ngay mai. Lien he so QD-2025/001 neu can doi lich.,1,synthetic_hard_negative,Dịch vụ công giả,brandname,0,0,Level 0 - Formal,char_bilstm_hard,0.7334659,0.26653412,0,0.7334659,False,FN
train,ViSmish_08221,Chuc mung ban da nhan duoc 1 chiec dien thoai E770i tu chuong trinh Quay So Ngau Nhien cua Mobifone. SoanTin: XU E770i31 va gui 4 lan den 6769 de xem chi tiet,1,real,Khác,shortcode,0,0,Level 0 - Formal,char_bilstm_hard,0.7094255,0.2905745,0,0.7094255,False,FN
train,ViSmish_08249,Eximbank: Tai khoan 18006699 cua quy khach Tran Thi B se bi khoa trong 24h do nghi van gian lan. Lien he 19001234 de xac minh.,1,synthetic_hard_negative,Giả mạo ngân hàng,brandname,0,0,Level 2 - Leet nặng,char_bilstm_hard,0.6375485,0.3624515,0,0.6375485,False,FN
train,ViSmish_08269,Anh oi Em vua tron 20t Ng.u.c dep dang chuan DIU dang Muon KIEM them thu nhap Em co the den tan noi phuc~vu Lien he zalo: 528450052 CSU,1,real,Nội dung nhạy cảm,personal_number,0,1,Level 3 - Dot/Dash,char_bilstm_hard,0.9246688,0.07533119,0,0.9246688,False,FN
train,ViSmish_08292,"[QC] GIA NHẬP GIC, ĐẪM DATA, ĐẬM CÁ TÍNH! Thắng đời 1-0 khi trở thành thành viên GIC: - Gói cước rẻ mà data ""khủng long"" mỗi ngày. - Đặc quyền ""sít rịt"": Sở hữu kho Topping data truy cập TikTok, Facebook, YouTube... không giới hạn dung lượng, đồng giá 10K. - Ngập tràn voucher ưu đãi ""đủ wow"". Nhanh tay soạn GIC gửi 195 để gia nhập Vũ trụ số GIC - chân ái cho giới trẻ! LH 198 (0đ). Từ chối QC, soạn TC4 gửi 199.",0,real,Quảng cáo hợp lệ,brandname,0,0,NONE,char_bilstm_hard,0.10253894,0.89746106,1,0.89746106,False,FP
train,ViSmish_08356,Quoc khanh tang JDP ban ca 75k Tang tan thu 100% xien nap Nhan lixi tai t.ly/pEHtQ MfBUa,1,real,Cờ bạc / Betting,personal_number,1,0,Level 0 - Formal,char_bilstm_hard,0.86617416,0.13382585,0,0.86617416,False,FN
train,ViSmish_08386,Cục CSGT: Tài khoản ngân hàng của quý khách có dấu hiệu bất thường từ tháng 01/2023. Vui lòng xác minh ngay tại: csgt.gov.vn,1,paraphrased,Dịch vụ công giả,brandname,1,0,Level 2 - Leet nặng,char_bilstm_hard,0.87870765,0.121292375,0,0.87870765,False,FN
train,ViSmish_08408,"Mình vừa kiếm bộn tiền chỉ trong 1 tháng nhờ app này. Tham gia ngay bằng cách xem video và chia sẻ thôi, dễ như ăn kẹo ấy!",1,paraphrased,Crypto / Đầu tư giả,personal_number,0,0,Level 0 - Formal,char_bilstm_hard,0.692222,0.30777803,0,0.692222,False,FN
train,ViSmish_08442,"[CẢNH BÁO] Cục An ninh mạng và Phòng, chống tội phạm sử dụng công nghệ cao cảnh báo: Xuất hiện tình trạng lừa đảo, giả mạo lực lượng chức năng xã/phường... thông báo về việc sắp xếp đơn vị hành chính mới trên cả nước. Các đối tượng yêu cầu người dân truy cập đường dẫn hoặc cài ứng dụng VNeID giả mạo chứa mã độc, dụ dỗ người dân để lấy mã OTP tài khoản ngân hàng hoặc dữ liệu sinh trắc học nhằm chiếm đoạt tài sản. Người dân cần cảnh giác, không làm theo các yêu cầu qua điện thoại, chỉ thực hiện cập nhật thông tin trực tiếp tại Công an xã/phường nơi sinh sống; trình báo đến cơ quan Công an nơi gần nhất để được hướng dẫn.",0,real,Dịch vụ công thật,brandname,0,0,NONE,char_bilstm_hard,0.43753886,0.56246114,1,0.56246114,False,FP
train,ViSmish_08452,UUNGDUNG VCB DIGIBANK cua ban duoc PHAT HIEN KICH HOAT tren thiet bi la. Neu KHONG PHAI BAN KICH HOAT vui long bam vao https://vietcombank.vn-ms.top de doi thiet bi hoac huy de tranh mat tai san,1,real,Giả mạo ngân hàng,brandname,1,0,Level 2 - Leet nặng,char_bilstm_hard,0.5867905,0.4132095,0,0.5867905,False,FN
train,ViSmish_08687,"[TB] Để bảo đảm an toàn PCCC và thoát nạn, Bộ Công an khuyến cáo: Quản lý chặt chẽ nguồn lửa, nguồn nhiệt; thường xuyên kiểm tra, kịp thời thay thế thiết bị điện và mạng điện hư hỏng; khi sử dụng bếp ga, bếp điện, bàn là… phải có người giám sát; ngắt các thiết bị điện khi không sử dụng. Khi xảy ra cháy: Cần bình tĩnh thông báo cho mọi người biết và tìm cách thoát khỏi đám cháy nhanh nhất; không dùng thang máy để thoát nạn; khi di chuyển cần hạ thấp cơ thể, dùng khăn, vải ướt bịt mồm, mũi để tránh ngạt khói. Mỗi hộ gia đình cần có bình chữa cháy và lối thoát nạn dự phòng.",0,real,Dịch vụ công thật,brandname,0,0,NONE,char_bilstm_hard,0.38596857,0.61403143,1,0.61403143,False,FP
train,ViSmish_08701,"Để thuận tiện cho việc đăng ký nhập học của thí sinh, Nhà trường sẽ làm việc cả chủ nhật (18/09) từ 8h đến 17h. Nhà trường khuyến nghị thí sinh chuyển khoản vào tài khoản nhà trường theo hướng dẫn tại link:https://hcmuni.fpt.edu.vn/huong-dan/nhap-hoc/hdnh.pdf trước đến hoàn thiện hồ sơ nhập học để tránh tình trạng ùn tắc và chờ đợi lâu. Trân trọng. Hotline hỗ trợ 028 7300 5588",0,real,Khác,brandname,1,1,NONE,char_bilstm_hard,0.042293668,0.95770633,1,0.95770633,False,FP
train,ViSmish_08807,[HDBank] Lãi suất tiết kiệm online kỳ hạn 6 tháng tăng lên 6.5%/năm. Đăng ký ngay tại https://hdbank.com.vn.,0,synthetic,Ngân hàng thật,brandname,1,0,NONE,char_bilstm_hard,0.30505484,0.69494516,1,0.69494516,False,FP
train,ViSmish_08951,Nghe máy đi Có chuyện cần nhờ Em là bạn của Tiến đúng ko? A ở cùng nhà vs Tiến E có số người thân của Tiến ko ?. Gửi cho a vs. Gấp e à,1,real,Khác,personal_number,0,0,Level 0 - Formal,char_bilstm_hard,0.9748507,0.025149299,0,0.9748507,False,FN
train,ViSmish_08964,"Chào anh/chị, tôi là Linh. Ứng dụng MobiInvest hiện đang tặng 2 triệu khi nạp 5 triệu. Cơ hội sinh lời thụ động 2 triệu/ngày chỉ dành cho 100 người đầu tiên.",1,paraphrased,Crypto / Đầu tư giả,personal_number,0,0,Level 0 - Formal,char_bilstm_hard,0.5943662,0.4056338,0,0.5943662,False,FN
train,ViSmish_08990,"[JobViet Nam Co. Ltd] Ho so nop viec cua ban phu hop vi tri Marketing. De tham gia phong van online, vui long chuyen phi ho so 150.000 VND. Lien he: 0912345678.",1,synthetic_hard_negative,Tuyển dụng giả,brandname,0,1,Level 0 - Formal,char_bilstm_hard,0.5511072,0.44889277,0,0.5511072,False,FN
train,ViSmish_09109,Tin nhắn mới: M88plus tuyển đối tác hưởng hoa hồng khủng.,1,paraphrased,Cờ bạc / Betting,shortcode,1,1,Level 0 - Formal,char_bilstm_hard,0.56721175,0.43278828,0,0.56721175,False,FN
train,ViSmish_09133,"(CSKH) Vui đón Xuân Ất Tỵ 2025, VinaPhone kính chúc Quý khách và Gia đình một năm mới VẠN SỰ NHƯ Ý - AN KHANG - THỊNH VƯỢNG! Trân trọng cảm ơn Quý khách đã tin tưởng đồng hành cùng VinaPhone! https://vnpt.com.vn/atty2025",0,real,Khác,brandname,1,0,NONE,char_bilstm_hard,0.36563367,0.63436633,1,0.63436633,False,FP
train,ViSmish_09151,<>F123 tr! 2Q n4p 5Ok nh4n 120k. 1 v0ng cu0c rut MAXX 10.000k. t.ly/xY7zC</>,1,paraphrased,Cờ bạc / Betting,personal_number,1,0,Level 2 - Leet nặng,char_bilstm_hard,0.84025544,0.15974458,0,0.84025544,False,FN
train,ViSmish_09191,"[QC] Truyền hình Viettel TV360 khuyến mại chào hè: Tặng đến 2 tháng cước TB khi đóng trước cước 12 tháng. Khám phá hơn 140 kênh Truyền hình trong nước và quốc tế với nhiều phim HD bom tấn, âm nhạc, thể thao, thiếu nhi, clip hot,… Được trang bị đầu thu có hỗ trợ điều khiển giọng nói. Cước TB chỉ 44.000đ/tháng. Đăng ký ngay để nhận ưu đãi tại https://viettel.vn/s/tv360box. Chi tiết LH 18008168 (0đ). Từ chối QC, soạn TC3 gửi 199.",0,real,Quảng cáo hợp lệ,brandname,1,1,NONE,char_bilstm_hard,0.35925722,0.6407428,1,0.6407428,False,FP
train,ViSmish_09306,Chuc mung quy khach! Ban da dat dieu kien de nhan 15.000.000 VND tu Quyet dinh 2023/4567/BHXH. Vui long truy cap ngay: app.quyettra.vn de xac nhan thong tin. Han cuoi: 30/11/2023. KHONG XAC NHAN SE BI TUYEN TRUYEN HANH CHINH.,1,paraphrased,BHXH / Trợ cấp giả,personal_number,1,0,Level 2 - Leet nặng,char_bilstm_hard,0.7984021,0.20159794,0,0.7984021,False,FN
train,ViSmish_09307,TikTok Shop: Đơn hàng TT-1029384756 đã giao thành công. Đừng quên để lại đánh giá 5 sao cho shop nhé!,0,synthetic,Thương mại điện tử,brandname,0,0,NONE,char_bilstm_hard,0.15431374,0.84568626,1,0.84568626,False,FP
train,ViSmish_09332,[VPB] CẢNH BÁO: TK NH #123456789 đã bị TẠM NGỪNG do chưa hoàn tất xác minh. Truy cập ngay: vpb-otp.top/update để kích hoạt lại.,1,paraphrased,Giả mạo ngân hàng,shortcode,1,0,Level 4 - Mixed special characters,char_bilstm_hard,0.584146,0.415854,0,0.584146,False,FN
train,ViSmish_09371,"Bo TTTT khuyen cao nguoi dan nang cao canh giac, khong chuyen tien hoac cung cap thong tin ca nhan cho nguoi la qua dien thoai. Neu co hien tuong tren, de nghi trinh bao ngay cho co quan Cong an de xu ly hoac thong bao den so dien thoai truc ban hinh su 0692348560 cua Cuc Canh sat hinh su de duoc huong dan kip thoi.",0,real,Dịch vụ công thật,brandname,0,1,NONE,char_bilstm_hard,0.22789246,0.77210754,1,0.77210754,False,FP
train,ViSmish_09461,"(TB) Để bảo đảm trật tư, an toàn giao thông, người dân chủ động sắp xếp thời gian trở lại nơi làm việc và sinh sống tại các thành phố lớn, tránh tình trạng ùn tắc giao thông vào cuối dịp nghỉ lễ, tuyệt đối không điều khiển phương tiện khi đã sử dụng rượu, bia.",0,real,Dịch vụ công thật,brandname,0,0,NONE,char_bilstm_hard,0.4298448,0.5701552,1,0.5701552,False,FP
train,ViSmish_09733,Rut ko c4nnap KVVlN TAG 199 k - 399 k n4pdau TRAlNGHlEM GEM-BAl XANH 9  VAO c19.kwin668.com  hPNNO,1,real,Cờ bạc / Betting,personal_number,1,0,Level 1 - Leet nhẹ,char_bilstm_hard,0.88881356,0.11118647,0,0.88881356,False,FN
train,ViSmish_09765,"Chào bạn, tôi là Gemini trong Google Tin nhắn. Hãy trò chuyện với tôi để soạn tin nhắn, lên ý tưởng, lập kế hoạch cho các sự kiện hoặc đơn giản là trò chuyện vui vẻ.",0,real,Khác,brandname,0,0,NONE,char_bilstm_hard,0.37386823,0.6261318,1,0.6261318,False,FP
train,ViSmish_09780,"Bài này đẹp thật, t xem video chưa dám bật âm thanh nhưng phải công nhận là phần nhìn rất keo",0,external_curated,P2P hard negative,personal_number,0,0,NONE,char_bilstm_hard,0.48470742,0.5152926,1,0.5152926,False,FP
train,ViSmish_09829,"Chi con 5 phut, Hoi thao Hoi&Dap Tuyen sinh 2022 - Dai hoc FPT se bat dau. Moi Quy PH-HS tham du bang duong link: https://us02web.zoom.us/j/84853187652 hoac Zoom ID: 848 5318 7652. Mat khau vao phong: FPT. Hotline (028) 7300 5588.",1,real,Khác,brandname,1,1,Level 2 - Leet nặng,char_bilstm_hard,0.8751158,0.12488417,0,0.8751158,False,FN
train,ViSmish_09915,"[CẢNH BÁO CHỨC NĂNG]: Chị Hoàng Ngọc Diệp CMND: 079092003451 còn khoản nợ HD Saison 9.854.000đ. Thanh toán gấp trước 15h hôm nay (01/11). Nếu không hợp tác, hồ sơ sẽ chuyển tới Viện Kiểm sát hình sự xử lý theo pháp luật.",1,paraphrased,Đòi nợ / Đe dọa,personal_number,0,0,Level 0 - Formal,char_bilstm_hard,0.5169919,0.4830081,0,0.5169919,False,FN
train,ViSmish_09967,"Trang đang ở đâu đấy, mua hộ tớ cái thẻ điện thoại Viettel 100k với, lát tớ bắn lại cho.",1,synthetic_hard_negative,Khác,personal_number,0,0,Level 0 - Formal,char_bilstm_hard,0.94884384,0.05115618,0,0.94884384,False,FN
train,ViSmish_10063,Ban co quen thanh toan cho don hang nay khong? Sieu Sale 9.9 se ket thuc trong 2 ngay. Kiem tra ngay https://qyy.nu/pLSACb9c,1,real,Khác,brandname,1,0,Level 0 - Formal,char_bilstm_hard,0.7402477,0.25975227,0,0.7402477,False,FN
train,ViSmish_10113,[Bo Cong An] Lich thi hanh an: Nguyen Thi Xuan can co mat tai Bo Cong An vao 8h00 ngay mai. Lien he so 23/TB-BHXH neu can doi lich.,1,synthetic_hard_negative,Dịch vụ công giả,brandname,0,0,Level 0 - Formal,char_bilstm_hard,0.5471233,0.45287672,0,0.5471233,False,FN
train,ViSmish_10217,[So Tu Phap] TB: Giay to nhan than cua Le Van Thanh can cap nhat theo QD 23/TB-BHXH. Vui long goi 23/TB-BHXH de duoc huong dan cap nhat mien phi.,1,synthetic_hard_negative,Dịch vụ công giả,brandname,0,0,Level 2 - Leet nặng,char_bilstm_hard,0.79958206,0.20041794,0,0.79958206,False,FN
train,ViSmish_10231,"[TB] Toàn dân tích cực hưởng ứng tham gia cuộc thi Tìm hiểu Luật phòng, chống ma túy. Thông tin chi tiết truy cập địa chỉ: https://thitimhieuluatphongchongmatuy.vn",0,real,Dịch vụ công thật,brandname,1,0,NONE,char_bilstm_hard,0.23537314,0.76462686,1,0.76462686,False,FP
train,ViSmish_10259,"Qua đường t toàn bế con,vì t biết con mình hiếu động nó hay chạy nhảy lung tung,qua đường xong mới thả xuống,chứ bị lsao thì con mình bị thiệt trước đã",0,external_real,P2P hội thoại thông thường,personal_number,0,0,NONE,char_bilstm_hard,0.071017385,0.9289826,1,0.9289826,False,FP
train,ViSmish_10401,"De phong ngua dich COVID-19, nguoi dan phai thuong xuyen rua tay voi xa phong, lau chui vat dung bang chat tay rua thong thuong. Deo khau trang khi den noi cong cong, khai bao y te kip thoi neu tiep xuc voi nguoi benh. Cai dat ung dung NCOVI Khai bao y te, Bluezone de canh bao nguy co lay nhiem COVID-19",0,real,Dịch vụ y tế,brandname,0,0,NONE,char_bilstm_hard,0.15977341,0.8402266,1,0.8402266,False,FP
train,ViSmish_10415,"ZaloPay: Mời bạn mới thanh toán hóa đơn nước, nhận ngay hoàn tiền 20.000đ vào tài khoản ZaloPay. Áp dụng cho lần giới thiệu đầu tiên đến hết 30/09/2025. zalopay.vn.",0,synthetic,Quảng cáo hợp lệ,shortcode,1,0,NONE,char_bilstm_hard,0.2847252,0.7152748,1,0.7152748,False,FP
train,ViSmish_10416,WECARE.vn - Ma uu dai: LLU2mjz913 cho dich vu: GIAI NHIET MUA HE UONG 2 TANG 1 CO HOI TRUNG THUONG 1 TY DONG TAI VUVUZELA.,1,real,Khác,personal_number,1,0,Level 2 - Leet nặng,char_bilstm_hard,0.9070086,0.09299143,0,0.9070086,False,FN
train,ViSmish_10447,"Thí sinh và phụ huynh thân mến, Đại học FPT sẽ không nhận học phí nhập học bằng tiền mặt kể từ ngày 19/09/2022. Thí sinh vui lòng chuyển khoản tới tài khoản của nhà trường theo link hướng dẫn tại: https://hcmuni.fpt.edu.vn/huong-dan/nhap-hoc/hdnh.pdf . Vui lòng liên hệ Cán bộ tư vấn riêng của bạn hoặc hotline 02873005588 để được hỗ trợ. Trân trọng",0,real,Khác,brandname,1,1,NONE,char_bilstm_hard,0.3226909,0.6773091,1,0.6773091,False,FP
train,ViSmish_10461,[Cong an TP] Thong bao: Ho so thue TNCN cua Ho Van Nam nam 2024 can dieu chinh. Vui long goi 02890000123 de biet chi tiet va tranh phat.,1,synthetic_hard_negative,Dịch vụ công giả,brandname,0,0,Level 2 - Leet nặng,char_bilstm_hard,0.52614665,0.47385332,0,0.52614665,False,FN
train,ViSmish_10469,t.ly/xZ4h HTra IenTOl 1 8 8 8 K.N4/P &Thuog Cho ae 5O NGlN.(B C A. N H U) 3.O %  mwBLL,1,real,Cờ bạc / Betting,personal_number,1,0,Level 1 - Leet nhẹ,char_bilstm_hard,0.76884335,0.23115666,0,0.76884335,False,FN
train,ViSmish_10522,[VNU-HCM] Thong bao: Ket qua xet tuyen bo sung nam 2024 da duoc cap nhat. Thi sinh tra cuu ket qua tai cong thong tin tuyensinh.vnuhcm.edu.vn. Chuc mung cac tan sinh vien!,0,synthetic,Dịch vụ công thật,brandname,1,0,NONE,char_bilstm_hard,0.45903498,0.540965,1,0.540965,False,FP
