setup,seed,sample_id,content,label,has_url,has_phone_number,sender_type,category,obfuscation_level,data_origin,source_dataset,source_file,source_row_id,eval_subset,true_label,pred_label,prob_label0,prob_label1,is_correct,error_type,source_error_file,variant_key,threshold,variant,case_id,suggested_reason
E_real_plus_synthetic_label1,2025,,"Nhan dip Tet Nham Dan,BLD va Ban Dai dien CMHS truong THPT Nguyen Cong Tru kinh chuc Quy PHHS va toan the gia dinh suc khoe,hanh phuc,binh an,van su nhu y",0,,,,,,,,,,real_test,0,1,0.026835687,0.97316426,False,FP,setup_results\setup_e_results\setup_e_E2_1000_seed_2025_real_test_errors.csv,E2_1000,,E2_1000,content_f847a2fa0a0e,FP_other_or_ambiguous
E_real_plus_synthetic_label1,2025,,Bạn đã yêu cầu Google khôi phục quyền truy cập cho duyj4f2004@gmail.com? Nếu không phải thì hãy kiểm tra email để tìm hiểu cách DỪNG yêu cầu này.,0,,,,,,,,,,real_test,0,1,0.00073791953,0.99926203,False,FP,setup_results\setup_e_results\setup_e_E2_1000_seed_2025_real_test_errors.csv,E2_1000,,E2_1000,content_3b3a74cef614,FP_legitimate_with_url
E_real_plus_synthetic_label1,42,,Chuc mung ban da nhan duoc 1 chiec dien thoai E770i tu chuong trinh Quay So Ngau Nhien cua Mobifone. SoanTin: XU E770i31 va gui 4 lan den 6769 de xem chi tiet,1,,,,,,,,,,real_test,1,0,0.99979335,0.00020662982,False,FN,setup_results\setup_e_results\setup_e_E2_1000_seed_42_real_test_errors.csv,E2_1000,,E2_1000,content_c0649809996f,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,42,,Em la nu sinh vien 21 tuoi MU0N KIEM chut Tjen trang TRAI CU0C S0NG EM C0 the den lam tinh khu vuc nao cung DU0C GIA CA Uu DAI Add ZAL0 e: 0367891234 QkR,1,,,,,,,,,,real_test,1,0,0.99770385,0.002296159,False,FN,setup_results\setup_e_results\setup_e_E2_1000_seed_42_real_test_errors.csv,E2_1000,,E2_1000,content_e04559d5e0ad,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,42,,"TNEX Ma OTP cua ban 632900, se het han sau 2 phut. Vui long KHONG chia se ma cho bat ky ai voi bat ky ly do nao https//vi.ecmjJ7U4frh",1,,,,,,,,,,real_test,1,0,0.9998118,0.00018814205,False,FN,setup_results\setup_e_results\setup_e_E2_1000_seed_42_real_test_errors.csv,E2_1000,,E2_1000,content_b801ef1b377f,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,42,,"Hệ Thống Messenger Thông Báo: Xin chúc mừng tài khoản Messenger đã may mắn nhận được Giải Nhất từ sự kiện 'Tuần Lễ Vàng' tri ân khách hàng chào Quý 3, đón Năm Mới 2024. Bây giờ bạn vui lòng tiến hành truy cập vào trang địa chỉ website: TraoThuongQuy3.Com (viết liền nhau, không dấu) để đăng ký làm thủ tục hồ sơ nhận thưởng. Hoặc có thể truy cập công cụ tìm kiếm Google và gõ từ khóa: (TraoThuongQuy3.Com). Sau đó chọn kết quả tìm kiếm đầu tiên để truy cập trang website lãnh thưởng. Mọi thắc mắc xin liên hệ Tổng đài CSKH: [(08) 9921 4440]",1,,,,,,,,,,real_test,1,0,0.9835496,0.016450368,False,FN,setup_results\setup_e_results\setup_e_E2_1000_seed_42_real_test_errors.csv,E2_1000,,E2_1000,content_ff81b443f178,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,42,,Bạn đã yêu cầu Google khôi phục quyền truy cập cho duyj4f2004@gmail.com? Nếu không phải thì hãy kiểm tra email để tìm hiểu cách DỪNG yêu cầu này.,0,,,,,,,,,,real_test,0,1,0.0004512106,0.99954873,False,FP,setup_results\setup_e_results\setup_e_E2_1000_seed_42_real_test_errors.csv,E2_1000,,E2_1000,content_3b3a74cef614,FP_legitimate_with_url
E_real_plus_synthetic_label1,123,,Chuc mung ban da nhan duoc 1 chiec dien thoai E770i tu chuong trinh Quay So Ngau Nhien cua Mobifone. SoanTin: XU E770i31 va gui 4 lan den 6769 de xem chi tiet,1,,,,,,,,,,real_test,1,0,0.9992679,0.0007321813,False,FN,setup_results\setup_e_results\setup_e_E3_2000_seed_123_real_test_errors.csv,E3_2000,,E3_2000,content_c0649809996f,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,123,,Chao Quy PH-HS da dang ky tham gia Hoi thao Hoi&Dap Tuyen sinh 2022 - Dai hoc FPT. Chuong trinh se bat dau luc 19:00 toi nay. Moi Quy PH-HS tham du bang duong link: https://us02web.zoom.us/j/84853187652 hoac Zoom ID: 848 5318 7652. Mat khau vao phong: FPT. Hotline (028) 7300 5588.,0,,,,,,,,,,real_test,0,1,0.095433734,0.9045662,False,FP,setup_results\setup_e_results\setup_e_E3_2000_seed_123_real_test_errors.csv,E3_2000,,E3_2000,content_e13217d4bd83,FP_legitimate_recruitment_like
E_real_plus_synthetic_label1,123,,Em la nu sinh vien 21 tuoi MU0N KIEM chut Tjen trang TRAI CU0C S0NG EM C0 the den lam tinh khu vuc nao cung DU0C GIA CA Uu DAI Add ZAL0 e: 0367891234 QkR,1,,,,,,,,,,real_test,1,0,0.99724233,0.0027576222,False,FN,setup_results\setup_e_results\setup_e_E3_2000_seed_123_real_test_errors.csv,E3_2000,,E3_2000,content_e04559d5e0ad,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,123,,"TNEX Ma OTP cua ban 632900, se het han sau 2 phut. Vui long KHONG chia se ma cho bat ky ai voi bat ky ly do nao https//vi.ecmjJ7U4frh",1,,,,,,,,,,real_test,1,0,0.9995987,0.00040133504,False,FN,setup_results\setup_e_results\setup_e_E3_2000_seed_123_real_test_errors.csv,E3_2000,,E3_2000,content_b801ef1b377f,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,123,,"Sai cu phap nhan tin. De lay thong tin dich vu Mobile Internet va Dcom, vui long bam goi *098# hoac lien he 198 (mien phi). Tran trong.",0,,,,,,,,,,real_test,0,1,0.0023459073,0.99765414,False,FP,setup_results\setup_e_results\setup_e_E3_2000_seed_123_real_test_errors.csv,E3_2000,,E3_2000,content_f003942252bd,FP_other_or_ambiguous
E_real_plus_synthetic_label1,123,,"Moi ban tao tai khoan S-Student de nhan dac quyen: giam them den 10%, tro gia den 5tr khi len doi va giam phi giao hang. Tao tai khoan ngay: https://go.cps.onl/5n7dsskw",0,,,,,,,,,,real_test,0,1,0.15291561,0.8470844,False,FP,setup_results\setup_e_results\setup_e_E3_2000_seed_123_real_test_errors.csv,E3_2000,,E3_2000,content_a6c4935cfae6,FP_legitimate_promotion_reward
E_real_plus_synthetic_label1,123,,Bạn đã yêu cầu Google khôi phục quyền truy cập cho duyj4f2004@gmail.com? Nếu không phải thì hãy kiểm tra email để tìm hiểu cách DỪNG yêu cầu này.,0,,,,,,,,,,real_test,0,1,0.00077936606,0.9992206,False,FP,setup_results\setup_e_results\setup_e_E3_2000_seed_123_real_test_errors.csv,E3_2000,,E3_2000,content_3b3a74cef614,FP_legitimate_with_url
E_real_plus_synthetic_label1,123,,8DAY Thuong Tan Thu Loc 80K (OF67QL411IO) trai nghiem mphi thang rut ngay.HSD Code 24h.HOANTRA 1.3. NAPDAU 200PTRAM. Tham gia tai t.ly/azvVE Dki täng 58K~ 8386K Iink: dsu1d.cc/QV6eCs ~PH4J,1,,,,,,,,,,real_test,1,0,0.9040592,0.095940754,False,FN,setup_results\setup_e_results\setup_e_E3_2000_seed_123_real_test_errors.csv,E3_2000,,E3_2000,content_67793f0d91ff,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,2025,,"Chuc mung ban da trung tuyen vao truong CD Le Quy Don. Nhap hoc tu 05/09-15/09 tai 538 QL 51, P. Long Binh Tan, TP Bien Hoa, tinh Dong Nai. Lien he: 0973685439.",0,,,,,,,,,,real_test,0,1,0.0010242064,0.9989759,False,FP,setup_results\setup_e_results\setup_e_E3_2000_seed_2025_real_test_errors.csv,E3_2000,,E3_2000,content_8a57b7d41a31,FP_legitimate_recruitment_like
E_real_plus_synthetic_label1,2025,,Chuc mung ban da nhan duoc 1 chiec dien thoai E770i tu chuong trinh Quay So Ngau Nhien cua Mobifone. SoanTin: XU E770i31 va gui 4 lan den 6769 de xem chi tiet,1,,,,,,,,,,real_test,1,0,0.99983203,0.00016799536,False,FN,setup_results\setup_e_results\setup_e_E3_2000_seed_2025_real_test_errors.csv,E3_2000,,E3_2000,content_c0649809996f,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,2025,,Chao Quy PH-HS da dang ky tham gia Hoi thao Hoi&Dap Tuyen sinh 2022 - Dai hoc FPT. Chuong trinh se bat dau luc 19:00 toi nay. Moi Quy PH-HS tham du bang duong link: https://us02web.zoom.us/j/84853187652 hoac Zoom ID: 848 5318 7652. Mat khau vao phong: FPT. Hotline (028) 7300 5588.,0,,,,,,,,,,real_test,0,1,0.00020263407,0.9997974,False,FP,setup_results\setup_e_results\setup_e_E3_2000_seed_2025_real_test_errors.csv,E3_2000,,E3_2000,content_e13217d4bd83,FP_legitimate_recruitment_like
E_real_plus_synthetic_label1,2025,,Em la nu sinh vien 21 tuoi MU0N KIEM chut Tjen trang TRAI CU0C S0NG EM C0 the den lam tinh khu vuc nao cung DU0C GIA CA Uu DAI Add ZAL0 e: 0367891234 QkR,1,,,,,,,,,,real_test,1,0,0.9744348,0.025565214,False,FN,setup_results\setup_e_results\setup_e_E3_2000_seed_2025_real_test_errors.csv,E3_2000,,E3_2000,content_e04559d5e0ad,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,2025,,"TNEX Ma OTP cua ban 632900, se het han sau 2 phut. Vui long KHONG chia se ma cho bat ky ai voi bat ky ly do nao https//vi.ecmjJ7U4frh",1,,,,,,,,,,real_test,1,0,0.9998671,0.00013289992,False,FN,setup_results\setup_e_results\setup_e_E3_2000_seed_2025_real_test_errors.csv,E3_2000,,E3_2000,content_b801ef1b377f,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,2025,,"Sai cu phap nhan tin. De lay thong tin dich vu Mobile Internet va Dcom, vui long bam goi *098# hoac lien he 198 (mien phi). Tran trong.",0,,,,,,,,,,real_test,0,1,0.00022341634,0.99977654,False,FP,setup_results\setup_e_results\setup_e_E3_2000_seed_2025_real_test_errors.csv,E3_2000,,E3_2000,content_f003942252bd,FP_other_or_ambiguous
E_real_plus_synthetic_label1,2025,,Cuc Canh sat QLHC ve TTXH thong bao: Ho so dang ky tai khoan dinh danh dien tu cua ban bi tu choi vi da ton tai tai khoan dinh danh dien tu muc do 2. De nghi lien he Co quan Cong an noi thu nhan ho so cap Can cuoc cong dan hoac lien he tong dai 19000368 de duoc huong dan.,0,,,,,,,,,,real_test,0,1,0.0069576083,0.99304235,False,FP,setup_results\setup_e_results\setup_e_E3_2000_seed_2025_real_test_errors.csv,E3_2000,,E3_2000,content_4fa49c2a1a91,FP_legitimate_promotion_reward
E_real_plus_synthetic_label1,2025,,Bạn đã yêu cầu Google khôi phục quyền truy cập cho duyj4f2004@gmail.com? Nếu không phải thì hãy kiểm tra email để tìm hiểu cách DỪNG yêu cầu này.,0,,,,,,,,,,real_test,0,1,0.00015781863,0.99984217,False,FP,setup_results\setup_e_results\setup_e_E3_2000_seed_2025_real_test_errors.csv,E3_2000,,E3_2000,content_3b3a74cef614,FP_legitimate_with_url
E_real_plus_synthetic_label1,42,,Chuc mung ban da nhan duoc 1 chiec dien thoai E770i tu chuong trinh Quay So Ngau Nhien cua Mobifone. SoanTin: XU E770i31 va gui 4 lan den 6769 de xem chi tiet,1,,,,,,,,,,real_test,1,0,0.9791955,0.020804489,False,FN,setup_results\setup_e_results\setup_e_E3_2000_seed_42_real_test_errors.csv,E3_2000,,E3_2000,content_c0649809996f,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,42,,Em la nu sinh vien 21 tuoi MU0N KIEM chut Tjen trang TRAI CU0C S0NG EM C0 the den lam tinh khu vuc nao cung DU0C GIA CA Uu DAI Add ZAL0 e: 0367891234 QkR,1,,,,,,,,,,real_test,1,0,0.9975177,0.0024822766,False,FN,setup_results\setup_e_results\setup_e_E3_2000_seed_42_real_test_errors.csv,E3_2000,,E3_2000,content_e04559d5e0ad,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,42,,"TNEX Ma OTP cua ban 632900, se het han sau 2 phut. Vui long KHONG chia se ma cho bat ky ai voi bat ky ly do nao https//vi.ecmjJ7U4frh",1,,,,,,,,,,real_test,1,0,0.99922216,0.0007778466,False,FN,setup_results\setup_e_results\setup_e_E3_2000_seed_42_real_test_errors.csv,E3_2000,,E3_2000,content_b801ef1b377f,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,42,,DH Kinh Te Tp.HCM tuyen sinh Cu nhan Tai Chinh Ung Dung do DH Rennes 1 cap bang. XETTUYEN DOC LAP. Hotline: 0938711627 https://go.ueh.edu.vn/rennes/0389048463,0,,,,,,,,,,real_test,0,1,0.093181714,0.90681833,False,FP,setup_results\setup_e_results\setup_e_E3_2000_seed_42_real_test_errors.csv,E3_2000,,E3_2000,content_ac258ae84c79,FP_legitimate_recruitment_like
E_real_plus_synthetic_label1,42,,ĐƠN này 0Đ Kick Thành Công khi nào lấy cổng sau quẹo trái cuối cùng 11h-1h chắc chắn có.,0,,,,,,,,,,real_test,0,1,0.20641372,0.79358625,False,FP,setup_results\setup_e_results\setup_e_E3_2000_seed_42_real_test_errors.csv,E3_2000,,E3_2000,content_7ca8039e2453,FP_other_or_ambiguous
E_real_plus_synthetic_label1,42,,"Moi ban tao tai khoan S-Student de nhan dac quyen: giam them den 10%, tro gia den 5tr khi len doi va giam phi giao hang. Tao tai khoan ngay: https://go.cps.onl/5n7dsskw",0,,,,,,,,,,real_test,0,1,0.06693421,0.93306583,False,FP,setup_results\setup_e_results\setup_e_E3_2000_seed_42_real_test_errors.csv,E3_2000,,E3_2000,content_a6c4935cfae6,FP_legitimate_promotion_reward
E_real_plus_synthetic_label1,42,,Bạn đã yêu cầu Google khôi phục quyền truy cập cho duyj4f2004@gmail.com? Nếu không phải thì hãy kiểm tra email để tìm hiểu cách DỪNG yêu cầu này.,0,,,,,,,,,,real_test,0,1,0.0010608152,0.9989392,False,FP,setup_results\setup_e_results\setup_e_E3_2000_seed_42_real_test_errors.csv,E3_2000,,E3_2000,content_3b3a74cef614,FP_legitimate_with_url
E_real_plus_synthetic_label1,123,,Chuc mung ban da nhan duoc 1 chiec dien thoai E770i tu chuong trinh Quay So Ngau Nhien cua Mobifone. SoanTin: XU E770i31 va gui 4 lan den 6769 de xem chi tiet,1,,,,,,,,,,real_test,1,0,0.9997075,0.00029251014,False,FN,setup_results\setup_e_results\setup_e_E4_all_seed_123_real_test_errors.csv,E4_all,,E4_all,content_c0649809996f,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,123,,Em la nu sinh vien 21 tuoi MU0N KIEM chut Tjen trang TRAI CU0C S0NG EM C0 the den lam tinh khu vuc nao cung DU0C GIA CA Uu DAI Add ZAL0 e: 0367891234 QkR,1,,,,,,,,,,real_test,1,0,0.99723697,0.0027629985,False,FN,setup_results\setup_e_results\setup_e_E4_all_seed_123_real_test_errors.csv,E4_all,,E4_all,content_e04559d5e0ad,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,123,,"TNEX Ma OTP cua ban 632900, se het han sau 2 phut. Vui long KHONG chia se ma cho bat ky ai voi bat ky ly do nao https//vi.ecmjJ7U4frh",1,,,,,,,,,,real_test,1,0,0.99984527,0.00015476662,False,FN,setup_results\setup_e_results\setup_e_E4_all_seed_123_real_test_errors.csv,E4_all,,E4_all,content_b801ef1b377f,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,123,,Bạn đã yêu cầu Google khôi phục quyền truy cập cho duyj4f2004@gmail.com? Nếu không phải thì hãy kiểm tra email để tìm hiểu cách DỪNG yêu cầu này.,0,,,,,,,,,,real_test,0,1,0.00023689508,0.9997631,False,FP,setup_results\setup_e_results\setup_e_E4_all_seed_123_real_test_errors.csv,E4_all,,E4_all,content_3b3a74cef614,FP_legitimate_with_url
E_real_plus_synthetic_label1,2025,,Chuc mung ban da nhan duoc 1 chiec dien thoai E770i tu chuong trinh Quay So Ngau Nhien cua Mobifone. SoanTin: XU E770i31 va gui 4 lan den 6769 de xem chi tiet,1,,,,,,,,,,real_test,1,0,0.99871063,0.0012893282,False,FN,setup_results\setup_e_results\setup_e_E4_all_seed_2025_real_test_errors.csv,E4_all,,E4_all,content_c0649809996f,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,2025,,Em la nu sinh vien 21 tuoi MU0N KIEM chut Tjen trang TRAI CU0C S0NG EM C0 the den lam tinh khu vuc nao cung DU0C GIA CA Uu DAI Add ZAL0 e: 0367891234 QkR,1,,,,,,,,,,real_test,1,0,0.99769044,0.0023096215,False,FN,setup_results\setup_e_results\setup_e_E4_all_seed_2025_real_test_errors.csv,E4_all,,E4_all,content_e04559d5e0ad,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,2025,,"TNEX Ma OTP cua ban 632900, se het han sau 2 phut. Vui long KHONG chia se ma cho bat ky ai voi bat ky ly do nao https//vi.ecmjJ7U4frh",1,,,,,,,,,,real_test,1,0,0.9994363,0.00056367513,False,FN,setup_results\setup_e_results\setup_e_E4_all_seed_2025_real_test_errors.csv,E4_all,,E4_all,content_b801ef1b377f,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,2025,,"Hệ Thống Messenger Thông Báo: Xin chúc mừng tài khoản Messenger đã may mắn nhận được Giải Nhất từ sự kiện 'Tuần Lễ Vàng' tri ân khách hàng chào Quý 3, đón Năm Mới 2024. Bây giờ bạn vui lòng tiến hành truy cập vào trang địa chỉ website: TraoThuongQuy3.Com (viết liền nhau, không dấu) để đăng ký làm thủ tục hồ sơ nhận thưởng. Hoặc có thể truy cập công cụ tìm kiếm Google và gõ từ khóa: (TraoThuongQuy3.Com). Sau đó chọn kết quả tìm kiếm đầu tiên để truy cập trang website lãnh thưởng. Mọi thắc mắc xin liên hệ Tổng đài CSKH: [(08) 9921 4440]",1,,,,,,,,,,real_test,1,0,0.7823301,0.21766995,False,FN,setup_results\setup_e_results\setup_e_E4_all_seed_2025_real_test_errors.csv,E4_all,,E4_all,content_ff81b443f178,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,2025,,Bạn đã yêu cầu Google khôi phục quyền truy cập cho duyj4f2004@gmail.com? Nếu không phải thì hãy kiểm tra email để tìm hiểu cách DỪNG yêu cầu này.,0,,,,,,,,,,real_test,0,1,0.00062389387,0.9993761,False,FP,setup_results\setup_e_results\setup_e_E4_all_seed_2025_real_test_errors.csv,E4_all,,E4_all,content_3b3a74cef614,FP_legitimate_with_url
E_real_plus_synthetic_label1,2025,,8DAY Thuong Tan Thu Loc 80K (OF67QL411IO) trai nghiem mphi thang rut ngay.HSD Code 24h.HOANTRA 1.3. NAPDAU 200PTRAM. Tham gia tai t.ly/azvVE Dki täng 58K~ 8386K Iink: dsu1d.cc/QV6eCs ~PH4J,1,,,,,,,,,,real_test,1,0,0.9959299,0.004070138,False,FN,setup_results\setup_e_results\setup_e_E4_all_seed_2025_real_test_errors.csv,E4_all,,E4_all,content_67793f0d91ff,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,42,,"Chuc mung ban da trung tuyen vao truong CD Le Quy Don. Nhap hoc tu 05/09-15/09 tai 538 QL 51, P. Long Binh Tan, TP Bien Hoa, tinh Dong Nai. Lien he: 0973685439.",0,,,,,,,,,,real_test,0,1,0.00041568943,0.99958426,False,FP,setup_results\setup_e_results\setup_e_E4_all_seed_42_real_test_errors.csv,E4_all,,E4_all,content_8a57b7d41a31,FP_legitimate_recruitment_like
E_real_plus_synthetic_label1,42,,Chuc mung ban da nhan duoc 1 chiec dien thoai E770i tu chuong trinh Quay So Ngau Nhien cua Mobifone. SoanTin: XU E770i31 va gui 4 lan den 6769 de xem chi tiet,1,,,,,,,,,,real_test,1,0,0.99951315,0.00048690566,False,FN,setup_results\setup_e_results\setup_e_E4_all_seed_42_real_test_errors.csv,E4_all,,E4_all,content_c0649809996f,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,42,,Em la nu sinh vien 21 tuoi MU0N KIEM chut Tjen trang TRAI CU0C S0NG EM C0 the den lam tinh khu vuc nao cung DU0C GIA CA Uu DAI Add ZAL0 e: 0367891234 QkR,1,,,,,,,,,,real_test,1,0,0.9992735,0.00072648755,False,FN,setup_results\setup_e_results\setup_e_E4_all_seed_42_real_test_errors.csv,E4_all,,E4_all,content_e04559d5e0ad,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,42,,"TNEX Ma OTP cua ban 632900, se het han sau 2 phut. Vui long KHONG chia se ma cho bat ky ai voi bat ky ly do nao https//vi.ecmjJ7U4frh",1,,,,,,,,,,real_test,1,0,0.9998385,0.0001615606,False,FN,setup_results\setup_e_results\setup_e_E4_all_seed_42_real_test_errors.csv,E4_all,,E4_all,content_b801ef1b377f,FN_obfuscation_or_leet
E_real_plus_synthetic_label1,42,,DH Kinh Te Tp.HCM tuyen sinh Cu nhan Tai Chinh Ung Dung do DH Rennes 1 cap bang. XETTUYEN DOC LAP. Hotline: 0938711627 https://go.ueh.edu.vn/rennes/0389048463,0,,,,,,,,,,real_test,0,1,0.06273176,0.93726826,False,FP,setup_results\setup_e_results\setup_e_E4_all_seed_42_real_test_errors.csv,E4_all,,E4_all,content_ac258ae84c79,FP_legitimate_recruitment_like
E_real_plus_synthetic_label1,42,,Cu phap khong hop le. QK vui long lien he 18001091 de duoc ho tro. Cam on da su dung dich vu VinaPhone - Mang 3G/4G nhanh nhat Viet Nam.,0,,,,,,,,,,real_test,0,1,0.10613344,0.8938666,False,FP,setup_results\setup_e_results\setup_e_E4_all_seed_42_real_test_errors.csv,E4_all,,E4_all,content_27f26ca3ad2e,FP_official_brandlike
E_real_plus_synthetic_label1,42,,ĐƠN này 0Đ Kick Thành Công khi nào lấy cổng sau quẹo trái cuối cùng 11h-1h chắc chắn có.,0,,,,,,,,,,real_test,0,1,0.00071662973,0.9992834,False,FP,setup_results\setup_e_results\setup_e_E4_all_seed_42_real_test_errors.csv,E4_all,,E4_all,content_7ca8039e2453,FP_other_or_ambiguous
E_real_plus_synthetic_label1,42,,Bạn đã yêu cầu Google khôi phục quyền truy cập cho duyj4f2004@gmail.com? Nếu không phải thì hãy kiểm tra email để tìm hiểu cách DỪNG yêu cầu này.,0,,,,,,,,,,real_test,0,1,0.000121008205,0.999879,False,FP,setup_results\setup_e_results\setup_e_E4_all_seed_42_real_test_errors.csv,E4_all,,E4_all,content_3b3a74cef614,FP_legitimate_with_url
G_external_challenge,123,,"Có thể chê phim k hay/dở/sến nhưng t nghĩ kể cả trung niên thì cũng muốn có 1 t/yêu đẹp như mấy b trẻ thôi chứ có gì đâu mà k phù hợp, ngộ ha?",0,,,,,,external_real,,,,external_real,0,1,6.541246e-08,0.9999999,False,FP,setup_results\setup_g_results\setup_g_G0_E4_champion_seed_123_challenge_test_errors.csv,G0_E4_champion,,G0_E4_champion,content_41663bfd8dbe,FP_legitimate_promotion_reward
G_external_challenge,123,,Bạn đã yêu cầu Google khôi phục quyền truy cập cho duyj4f2004@gmail.com? Nếu không phải thì hãy kiểm tra email để tìm hiểu cách DỪNG yêu cầu này.,0,,,,,,real,,,,real,0,1,8.604735e-09,1.0,False,FP,setup_results\setup_g_results\setup_g_G0_E4_champion_seed_123_challenge_test_errors.csv,G0_E4_champion,,G0_E4_champion,content_3b3a74cef614,FP_legitimate_with_url
G_external_challenge,123,,"cái này ý kiến tui thôi nha, tui thấy vũ đạo hơi nhạt ý với bản phối nó ko đẩy cao trào high như bản gốc nhỉ",0,,,,,,external_real,,,,external_real,0,1,2.49152e-08,1.0,False,FP,setup_results\setup_g_results\setup_g_G0_E4_champion_seed_123_challenge_test_errors.csv,G0_E4_champion,,G0_E4_champion,content_a11e9d213455,FP_other_or_ambiguous
G_external_challenge,123,,"nhg nhg~ đứa giấy trắng mặt cux trơ lắm, kn ít mà còn đk lên vị trí cao hơn đứa giỏi  Cái này thì quá ức chế r",0,,,,,,external_real,,,,external_real,0,1,9.060095e-09,1.0,False,FP,setup_results\setup_g_results\setup_g_G0_E4_champion_seed_123_challenge_test_errors.csv,G0_E4_champion,,G0_E4_champion,content_8f75e64c6e3d,FP_other_or_ambiguous
G_external_challenge,123,,chồng t lương 4tr vẫn tung tăng sống chung với vợ và 2 con,0,,,,,,external_curated,,,,external_curated,0,1,3.5811917e-07,0.99999964,False,FP,setup_results\setup_g_results\setup_g_G0_E4_champion_seed_123_challenge_test_errors.csv,G0_E4_champion,,G0_E4_champion,content_ea2fc6ba31ff,FP_legitimate_recruitment_like
G_external_challenge,123,,"Chết thôi, giới trẻ bây giờ kiểu j ấy bác  ạ, bảo lương 10tr mà còn chê k đủ thì như mình sống thế nào đây",0,,,,,,external_curated,,,,external_curated,0,1,1.3696299e-08,1.0,False,FP,setup_results\setup_g_results\setup_g_G0_E4_champion_seed_123_challenge_test_errors.csv,G0_E4_champion,,G0_E4_champion,content_4ab841fd1479,FP_legitimate_recruitment_like
G_external_challenge,123,,"Mình cũng vừa chạy lo đi làm kiếm tiền bươm chải cho gia đình, và cũng rảnh háng ở nhà ôm con chơi với con đầu xù tóc rối, ck mình chỉ 1 việc sáng đi làm tối về, cũng chả nt đt nc tâm sự, về nhà cũng lo tắm gội ăn uống ngủ nghỉ, cũng vô tâm vk mệt vk khổ …",0,,,,,,external_curated,,,,external_curated,0,1,1.2442752e-06,0.9999988,False,FP,setup_results\setup_g_results\setup_g_G0_E4_champion_seed_123_challenge_test_errors.csv,G0_E4_champion,,G0_E4_champion,content_4baaa1128803,FP_other_or_ambiguous
G_external_challenge,123,,Gọi lại liền cho ba nhé,0,,,,,,real,,,,real,0,1,1.3442999e-08,1.0,False,FP,setup_results\setup_g_results\setup_g_G0_E4_champion_seed_123_challenge_test_errors.csv,G0_E4_champion,,G0_E4_champion,content_354c77367c9d,FP_other_or_ambiguous
G_external_challenge,123,,"Game củ c, 1 ngày chơi 4 5 tiếng, cả tháng trời ddeoooo quaaa",0,,,,,,external_curated,,,,external_curated,0,1,1.0695087e-08,1.0,False,FP,setup_results\setup_g_results\setup_g_G0_E4_champion_seed_123_challenge_test_errors.csv,G0_E4_champion,,G0_E4_champion,content_463cf17c6acb,FP_legitimate_promotion_reward
G_external_challenge,123,,ở nhà ăn thế đã bị bố mẹ chửi cho tới bến r chứ đừng nói đến nhà ngyeu ăn cơm mà thế .,0,,,,,,external_real,,,,external_real,0,1,8.042341e-08,0.9999999,False,FP,setup_results\setup_g_results\setup_g_G0_E4_champion_seed_123_challenge_test_errors.csv,G0_E4_champion,,G0_E4_champion,content_79525c7509b4,FP_other_or_ambiguous
G_external_challenge,123,,phê pha thư giãn với 2$ là thật nhưng nước khác nó đ cần cuốc bộ với 2$ cũng là thật luôn,0,,,,,,external_curated,,,,external_curated,0,1,2.643734e-05,0.99997354,False,FP,setup_results\setup_g_results\setup_g_G0_E4_champion_seed_123_challenge_test_errors.csv,G0_E4_champion,,G0_E4_champion,content_6a2c166b05e8,FP_official_brandlike
G_external_challenge,123,,"bữa ba kiu sao ko kiếm tiền đi, kiếm 1 triệu thôi cũm đc nhưng ba đâu biết t kiếm đc 1 mớ r đâu hâhhahahah",0,,,,,,external_curated,,,,external_curated,0,1,3.3383433e-08,1.0,False,FP,setup_results\setup_g_results\setup_g_G0_E4_champion_seed_123_challenge_test_errors.csv,G0_E4_champion,,G0_E4_champion,content_ff00fa6b1349,FP_other_or_ambiguous
