sample_id,content,label,has_url,has_phone_number,sender_type,category,obfuscation_level,data_origin,source_dataset,source_file,source_row_id,external_source_type,text_variant_type,hard_case_type,review_status,original,normalized
vilexnorm_hardneg_00266,"vay đi, tớ kh tiếc đâu",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3377,vilexnorm_hard_negative,standard_or_unknown,finance_like,manual_accepted,"vay đi, tớ kh tiếc đâu","vay đi, tớ không tiếc đâu"
vilexnorm_hardneg_00267,lên phường ngồi uống trà vs mấy anh c.a thì chả rén vl ra,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3392,vilexnorm_hard_negative,abbreviation,authority_like;sensitive_review,manual_accepted,lên phường ngồi uống trà vs mấy anh c.a thì chả rén vl ra,lên phường ngồi uống trà với mấy anh công an thì chả rén vl ra
vilexnorm_hardneg_00268,Mh thì nghĩ ủa rồi nếu là thật thì lúc đ nào b cũng cầm đt bật chế độ quay à =))),0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3417,vilexnorm_hard_negative,standard_or_unknown,sensitive_review,manual_accepted,Mh thì nghĩ ủa rồi nếu là thật thì lúc đ nào b cũng cầm đt bật chế độ quay à =))),Mình thì nghĩ ủa rồi nếu là thật thì lúc đéo nào bạn cũng cầm điện thoại bật chế độ quay à =)))
vilexnorm_hardneg_00269,"Chỉ cần ngồi quán cf rồi chuyển cho nó 150tr thò đc chức trưởng phòng nha , mà trưởng phòng của bọn đa cấp",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3430,vilexnorm_hard_negative,abbreviation,money_like;sensitive_review,manual_accepted,"Chỉ cần ngồi quán cf rồi chuyển cho nó 150tr thò đc chức trưởng phòng nha , mà trưởng phòng của bọn đa cấp","Chỉ cần ngồi quán cà phê rồi chuyển cho nó 150tr thò được chức trưởng phòng nha , mà trưởng phòng của bọn đa cấp"
vilexnorm_hardneg_00270,kiếm tiền đi cái này lè,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3432,vilexnorm_hard_negative,standard_or_unknown,money_like,manual_accepted,kiếm tiền đi cái này lè,kiếm tiền đi cái này nè
vilexnorm_hardneg_00271,Vừa hôm qua xem ông chú đẹp trai này nhìn thấu tương lai trúng tờ vé số 90 triệu đô giờ lại rơi vào thế giới ko tồn tại,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3438,vilexnorm_hard_negative,teencode,money_like,manual_accepted,Vừa hôm qua xem ông chú đẹp trai này nhìn thấu tương lai trúng tờ vé số 90 triệu đô giờ lại rơi vào thế giới ko tồn tại,Vừa hôm qua xem ông chú đẹp trai này nhìn thấu tương lai trúng tờ vé số 90 triệu đô giờ lại rơi vào thế giới không tồn tại
vilexnorm_hardneg_00272,5tr thì đi tu nhỷ,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3445,vilexnorm_hard_negative,standard_or_unknown,money_like,manual_accepted,5tr thì đi tu nhỷ,5tr thì đi tu nhỉ
vilexnorm_hardneg_00273,Ng duy nhất ra khỏi phòng khỏi nhà là bạn đó.,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3447,vilexnorm_hard_negative,abbreviation,sensitive_review,manual_accepted,Ng duy nhất ra khỏi phòng khỏi nhà là bạn đó.,Người duy nhất ra khỏi phòng khỏi nhà là bạn đó.
vilexnorm_hardneg_00274,Nó cho CA ít tiền là chìm hết ấy.,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3464,vilexnorm_hard_negative,standard_or_unknown,authority_like,manual_accepted,Nó cho CA ít tiền là chìm hết ấy.,Nó cho công an ít tiền là chìm hết ấy.
vilexnorm_hardneg_00275,"toi đi concert của Ngọt một mình, cái cảm giác mà m có thể hoà nhập được với cả một cộng đồng trong khi m và họ đ biết nhau, nó vẫn là 1 cái cảm giác gì đó rất là yomosttttt.",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3469,vilexnorm_hard_negative,abbreviation,sensitive_review,manual_accepted,"toi đi concert của Ngọt một mình, cái cảm giác mà m có thể hoà nhập được với cả một cộng đồng trong khi m và họ đ biết nhau, nó vẫn là 1 cái cảm giác gì đó rất là yomosttttt.","tôi đi concert của Ngọt một mình, cái cảm giác mà mình có thể hoà nhập được với cả một cộng đồng trong khi mình và họ đéo biết nhau, nó vẫn là 1 cái cảm giác gì đó rất là yomosttttt."
vilexnorm_hardneg_00276,t đưa tờ 20k cũng bị chửi nữa chứ,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3499,vilexnorm_hard_negative,abbreviation,money_like,manual_accepted,t đưa tờ 20k cũng bị chửi nữa chứ,tôi đưa tờ 20k cũng bị chửi nữa chứ
vilexnorm_hardneg_00277,Có vay có trả chứ làm z kh khác vừa ăn cướp vừa la làng,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3511,vilexnorm_hard_negative,standard_or_unknown,finance_like,manual_accepted,Có vay có trả chứ làm z kh khác vừa ăn cướp vừa la làng,Có vay có trả chứ làm vậy không khác vừa ăn cướp vừa la làng
vilexnorm_hardneg_00278,500 triệu làm gi có a chỉ có 500 tỷ thoi kk,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3513,vilexnorm_hard_negative,standard_or_unknown,money_like,manual_accepted,500 triệu làm gi có a chỉ có 500 tỷ thoi kk,500 triệu làm gì có anh chỉ có 500 tỷ thôi kk
vilexnorm_hardneg_00279,"giờ phòng t dùng bồn xanh lá, thả vô màu kì kì k hạp =•=",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3515,vilexnorm_hard_negative,teencode;abbreviation,sensitive_review,manual_accepted,"giờ phòng t dùng bồn xanh lá, thả vô màu kì kì k hạp =•=","giờ phòng tôi dùng bồn xanh lá, thả vô màu kì kì không hợp =•="
vilexnorm_hardneg_00280,"T k lương vẫn lấy đc vợ, nên thôi lót dép ngồi hóng =))",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3519,vilexnorm_hard_negative,teencode;abbreviation,money_like,manual_accepted,"T k lương vẫn lấy đc vợ, nên thôi lót dép ngồi hóng =))","Tôi không lương vẫn lấy được vợ, nên thôi lót dép ngồi hóng =))"
vilexnorm_hardneg_00281,"E mắc chứng hay quên, nên e có nợ nần ai thấy e là phải đòi nha",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3521,vilexnorm_hard_negative,standard_or_unknown,finance_like,manual_accepted,"E mắc chứng hay quên, nên e có nợ nần ai thấy e là phải đòi nha","Em mắc chứng hay quên, nên em có nợ nần ai thấy em là phải đòi nha"
vilexnorm_hardneg_00282,"chả thế ak, t bảo mẹ t đi làm nma t bảo lương t có 2tr thôi, còn lương thật thì...",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3522,vilexnorm_hard_negative,abbreviation,money_like,manual_accepted,"chả thế ak, t bảo mẹ t đi làm nma t bảo lương t có 2tr thôi, còn lương thật thì...","chả thế à, tôi bảo mẹ tôi đi làm nhưng mà tôi bảo lương tôi có 2tr thôi, còn lương thật thì..."
vilexnorm_hardneg_00283,Mấy cái chân gà k hiểu cno khen ngon vì gì @@.,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3560,vilexnorm_hard_negative,teencode,finance_like,manual_accepted,Mấy cái chân gà k hiểu cno khen ngon vì gì @@.,Mấy cái chân gà không hiểu chúng nó khen ngon vì gì @@.
vilexnorm_hardneg_00284,Nhưng mà vẫn phải xin bame 10k ăn bim bim mỗi cuối tuần =))))),0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3564,vilexnorm_hard_negative,standard_or_unknown,money_like;cta_like,manual_accepted,Nhưng mà vẫn phải xin bame 10k ăn bim bim mỗi cuối tuần =))))),Nhưng mà vẫn phải xin ba mẹ 10k ăn bim bim mỗi cuối tuần =)))))
vilexnorm_hardneg_00285,"2017 bạn mình 1 thằng cắm đt, 1 thằng bỏ 2 tháng lương để tổ chức sn cho mình",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3574,vilexnorm_hard_negative,standard_or_unknown,money_like,manual_accepted,"2017 bạn mình 1 thằng cắm đt, 1 thằng bỏ 2 tháng lương để tổ chức sn cho mình","2017 bạn mình 1 thằng cắm điện thoại, 1 thằng bỏ 2 tháng lương để tổ chức sinh nhật cho mình"
vilexnorm_hardneg_00286,"Đề nghị sếp bảo vs kiên: ""thôi Kiên, em đừng làm nv nữa, em làm sếp đi""",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3584,vilexnorm_hard_negative,abbreviation,job_like,manual_accepted,"Đề nghị sếp bảo vs kiên: ""thôi Kiên, em đừng làm nv nữa, em làm sếp đi""","Đề nghị sếp bảo với kiên: ""thôi Kiên, em đừng làm nhân viên nữa, em làm sếp đi"""
vilexnorm_hardneg_00287,Rùi mh đi vay tiền để duy trì sự sống,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3593,vilexnorm_hard_negative,teencode,finance_like,manual_accepted,Rùi mh đi vay tiền để duy trì sự sống,Rồi mình đi vay tiền để duy trì sự sống
vilexnorm_hardneg_00289,Chắc sếp vs nv yêu nhau,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3597,vilexnorm_hard_negative,abbreviation,job_like,manual_accepted,Chắc sếp vs nv yêu nhau,Chắc sếp với nhân viên yêu nhau
vilexnorm_hardneg_00290,đọc tr có nvat chí hướng là ăn no chờ chết mà vừa buồn cười vừa đồng cảm,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3603,vilexnorm_hard_negative,standard_or_unknown,finance_like,manual_accepted,đọc tr có nvat chí hướng là ăn no chờ chết mà vừa buồn cười vừa đồng cảm,đọc truyện có nhân vật chí hướng là ăn no chờ chết mà vừa buồn cười vừa đồng cảm
vilexnorm_hardneg_00291,"Đúng ời, kg phải nói chớ, tui làm lương tháng 30tr,  tới 15 tây là nhận 5tr5 còn 24tr5 còn lại thì tui dề ngủ mơ tiếp",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3608,vilexnorm_hard_negative,teencode,money_like,manual_accepted,"Đúng ời, kg phải nói chớ, tui làm lương tháng 30tr,  tới 15 tây là nhận 5tr5 còn 24tr5 còn lại thì tui dề ngủ mơ tiếp","Đúng ròi, không phải nói chú, tui làm lương tháng 30tr, tới 15 tây là nhận 5tr5 còn 24tr5 còn lại thì tui về ngủ mơ tiếp"
vilexnorm_hardneg_00292,có 0đ với 1đ chứ làm rì có đỉm cao như thé=)))),0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3626,vilexnorm_hard_negative,standard_or_unknown,money_like,manual_accepted,có 0đ với 1đ chứ làm rì có đỉm cao như thé=)))),có 0đ với 1đ chứ làm gì có điểm cao như thế=))))
vilexnorm_hardneg_00295,"ko đeo bao tay , cái nào cũng có giá của nó thì tội cái cc gì ?",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3678,vilexnorm_hard_negative,teencode,sensitive_review,manual_accepted,"ko đeo bao tay , cái nào cũng có giá của nó thì tội cái cc gì ?","không đeo bao tay , cái nào cũng có giá của nó thì tội cái con cặc gì ?"
vilexnorm_hardneg_00297,Sau khi đòi nợ bất thành mình rút ra 1 kinh nghiệm là từ giờ có thừa tiền đi nhóm bếp cũng đell bh cho đứa nào vay,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3707,vilexnorm_hard_negative,standard_or_unknown,finance_like,manual_accepted,Sau khi đòi nợ bất thành mình rút ra 1 kinh nghiệm là từ giờ có thừa tiền đi nhóm bếp cũng đell bh cho đứa nào vay,Sau khi đòi nợ bất thành mình rút ra 1 kinh nghiệm là từ giờ có thừa tiền đi nhóm bếp cũng đell bao giờ cho đứa nào vay
vilexnorm_hardneg_00298,Thế mà nhà mình chăn gà bán chưa đc 50k 1 kg,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3718,vilexnorm_hard_negative,abbreviation,money_like,manual_accepted,Thế mà nhà mình chăn gà bán chưa đc 50k 1 kg,Thế mà nhà mình chăn gà bán chưa được 50k 1 kg
vilexnorm_hardneg_00299,Lương 3tr4 chắc thành vô tree...,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3725,vilexnorm_hard_negative,standard_or_unknown,money_like,manual_accepted,Lương 3tr4 chắc thành vô tree...,Lương 3tr4 chắc thành vô tri...
vilexnorm_hardneg_00301,chẳng qua đ' với tới thôi ném dép thì nó va vào kính phòng giám hiệu trèo thì bảo vệ bắt nên đành chịu thế thôi chứ biết ls bg,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3729,vilexnorm_hard_negative,standard_or_unknown,sensitive_review,manual_accepted,chẳng qua đ' với tới thôi ném dép thì nó va vào kính phòng giám hiệu trèo thì bảo vệ bắt nên đành chịu thế thôi chứ biết ls bg,chẳng qua đéo với tới thôi ném dép thì nó va vào kính phòng giám hiệu trèo thì bảo vệ bắt nên đành chịu thế thôi chứ biết làm sao bây giờ
vilexnorm_hardneg_00302,cho nó cái tk ngân hàng đói thì tự đặt mua đi:),0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3730,vilexnorm_hard_negative,standard_or_unknown,finance_like,manual_accepted,cho nó cái tk ngân hàng đói thì tự đặt mua đi:),cho nó cái tài khoản ngân hàng đói thì tự đặt mua đi:)
vilexnorm_hardneg_00303,dạ bạn e cũng làm ngân hàng,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3734,vilexnorm_hard_negative,standard_or_unknown,finance_like,manual_accepted,dạ bạn e cũng làm ngân hàng,dạ bạn em cũng làm ngân hàng
vilexnorm_hardneg_00304,Mức thu nhập bình quân đầu người vn đang dứoi 10 tr thế thì phải bn người ế vợ,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3739,vilexnorm_hard_negative,standard_or_unknown,money_like,manual_accepted,Mức thu nhập bình quân đầu người vn đang dứoi 10 tr thế thì phải bn người ế vợ,Mức thu nhập bình quân đầu người vn đang dưới 10 tr thế thì phải bao nhiêu người ế vợ
vilexnorm_hardneg_00305,chỉ muốn nói bằng mọi giá sẽ lo cho gia đình vk con một cuộc sống mở mắt ra là có người nt đòi nợ,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3756,vilexnorm_hard_negative,standard_or_unknown,finance_like;cta_like,manual_accepted,chỉ muốn nói bằng mọi giá sẽ lo cho gia đình vk con một cuộc sống mở mắt ra là có người nt đòi nợ,chỉ muốn nói bằng mọi giá sẽ lo cho gia đình vợ con một cuộc sống mở mắt ra là có người nhắn tin đòi nợ
vilexnorm_hardneg_00307,Năm 19 tuổi tôi đang ngồi vẫy khách tại 1 quán karaoke ở cổng trường lương ngọc quyến tp thái nguyên với lương  800k/1 tháng,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3818,vilexnorm_hard_negative,standard_or_unknown,money_like,manual_accepted,Năm 19 tuổi tôi đang ngồi vẫy khách tại 1 quán karaoke ở cổng trường lương ngọc quyến tp thái nguyên với lương  800k/1 tháng,Năm 19 tuổi tôi đang ngồi vẫy khách tại 1 quán karaoke ở cổng trường lương ngọc quyến thành phố thái nguyên với lương  800k/1 tháng
vilexnorm_hardneg_00308,Còn ko cho nhân viên nghỉ ngơi,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3823,vilexnorm_hard_negative,teencode,job_like,manual_accepted,Còn ko cho nhân viên nghỉ ngơi,Còn không cho nhân viên nghỉ ngơi
vilexnorm_hardneg_00309,mình lương 5tr k biết nói gì,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3830,vilexnorm_hard_negative,teencode,money_like,manual_accepted,mình lương 5tr k biết nói gì,mình lương 5tr không biết nói gì
vilexnorm_hardneg_00310,"1 bộ cỡ 500k thôi thì nhân lên cũng hơi bị bộn, lm gv mà sắm nhiu đó là cũng hết lương",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3838,vilexnorm_hard_negative,standard_or_unknown,money_like,manual_accepted,"1 bộ cỡ 500k thôi thì nhân lên cũng hơi bị bộn, lm gv mà sắm nhiu đó là cũng hết lương","1 bộ cỡ 500k thôi thì nhân lên cũng hơi bị bộn, làm giáo viên mà sắm nhiêu đó là cũng hết lương"
vilexnorm_hardneg_00312,còn tuyển nhân viên khong ạ,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3880,vilexnorm_hard_negative,standard_or_unknown,job_like,manual_accepted,còn tuyển nhân viên khong ạ,còn tuyển nhân viên không ạ
vilexnorm_hardneg_00313,Lương 5 trẹo đi làm chỉ để cống hiến tiếng cười :)),0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3914,vilexnorm_hard_negative,standard_or_unknown,money_like,manual_accepted,Lương 5 trẹo đi làm chỉ để cống hiến tiếng cười :)),Lương 5 triệu đi làm chỉ để cống hiến tiếng cười :))
vilexnorm_hardneg_00314,cần đòi nợ thuê kh c,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3919,vilexnorm_hard_negative,standard_or_unknown,finance_like,manual_accepted,cần đòi nợ thuê kh c,cần đòi nợ thuê không cậu
vilexnorm_hardneg_00315,A e bên thuế vụ rất thích điều này,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3924,vilexnorm_hard_negative,standard_or_unknown,authority_like,manual_accepted,A e bên thuế vụ rất thích điều này,Anh em bên thuế vụ rất thích điều này
vilexnorm_hardneg_00316,Anh tìm hiểu các bài viết của TS Lương y Ngô Đức Vượng nói về chữa bệnh ung thư rất hữu ích cho anh .,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3937,vilexnorm_hard_negative,standard_or_unknown,money_like,manual_accepted,Anh tìm hiểu các bài viết của TS Lương y Ngô Đức Vượng nói về chữa bệnh ung thư rất hữu ích cho anh .,Anh tìm hiểu các bài viết của tiến sĩ Lương y Ngô Đức Vượng nói về chữa bệnh ung thư rất hữu ích cho anh .
vilexnorm_hardneg_00317,1 trong những lí do deo dùng tóc tóc )),0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3954,vilexnorm_hard_negative,standard_or_unknown,sensitive_review,manual_accepted,1 trong những lí do deo dùng tóc tóc )),1 trong những lí do đéo dùng tóc tóc ))
vilexnorm_hardneg_00318,"bạn ơi báo công an đi, bạn k sai ngta sai mà, làm sao sống mà cứ lo âu như vậy được.",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,3983,vilexnorm_hard_negative,teencode;abbreviation,authority_like,manual_accepted,"bạn ơi báo công an đi, bạn k sai ngta sai mà, làm sao sống mà cứ lo âu như vậy được.","bạn ơi báo công an đi, bạn không sai người ta sai mà, làm sao sống mà cứ lo âu như vậy được."
vilexnorm_hardneg_00319,"hên quá, mình 5tr vẫn có ck, jo thì mjh k lương luôn rồi",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,4002,vilexnorm_hard_negative,teencode,money_like,manual_accepted,"hên quá, mình 5tr vẫn có ck, jo thì mjh k lương luôn rồi","hên quá, mình 5tr vẫn có chồng, giờ thì mình không lương luôn rồi"
vilexnorm_hardneg_00320,Lương 5tr k đủ nuôi mèo,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,4026,vilexnorm_hard_negative,teencode,money_like,manual_accepted,Lương 5tr k đủ nuôi mèo,Lương 5tr không đủ nuôi mèo
vilexnorm_hardneg_00321,"Muốn ăn mà đéo muốn trả , Nói FE thì ai chả biết, v sao biết mà vẫn đâm đầu vào, hốc đc trả đc chứ đã chơi ngu còn ngông thế này , gđ nhà bạn gái kiện bỏ mẹ nó đi.",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,4038,vilexnorm_hard_negative,abbreviation,sensitive_review,manual_accepted,"Muốn ăn mà đéo muốn trả , Nói FE thì ai chả biết, v sao biết mà vẫn đâm đầu vào, hốc đc trả đc chứ đã chơi ngu còn ngông thế này , gđ nhà bạn gái kiện bỏ mẹ nó đi.","Muốn ăn mà đéo muốn trả , Nói FE thì ai chả biết, vậy sao biết mà vẫn đâm đầu vào, hốc được trả được chứ đã chơi ngu còn ngông thế này , gia đình nhà bạn gái kiện bỏ mẹ nó đi."
vilexnorm_hardneg_00322,a làm sếp thì cũng cần phải tôn trọng không gian và thời gian của nhân viên chứ!,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,4045,vilexnorm_hard_negative,standard_or_unknown,job_like,manual_accepted,a làm sếp thì cũng cần phải tôn trọng không gian và thời gian của nhân viên chứ!,anh làm sếp thì cũng cần phải tôn trọng không gian và thời gian của nhân viên chứ!
vilexnorm_hardneg_00323,"có gì cứ nói ra, nói rồi vẫn đâu đóng đấy thì mackeno 1 thgian...",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,4083,vilexnorm_hard_negative,standard_or_unknown,finance_like,manual_accepted,"có gì cứ nói ra, nói rồi vẫn đâu đóng đấy thì mackeno 1 thgian...","có gì cứ nói ra, nói rồi vẫn đâu đóng đấy thì mackeno 1 thời gian..."
vilexnorm_hardneg_00325,Cho vay lưc đòi phải xem tâm trạng vui hay buồn cơ.,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,4118,vilexnorm_hard_negative,standard_or_unknown,finance_like,manual_accepted,Cho vay lưc đòi phải xem tâm trạng vui hay buồn cơ.,Cho vay lúc đòi phải xem tâm trạng vui hay buồn cơ.
vilexnorm_hardneg_00326,May quá vk t bảo t ko cần lương cao làm ck là đủ rồi,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,4124,vilexnorm_hard_negative,teencode;abbreviation,money_like,manual_accepted,May quá vk t bảo t ko cần lương cao làm ck là đủ rồi,May quá vợ tôi bảo tôi không cần lương cao làm chồng là đủ rồi
vilexnorm_hardneg_00327,"Nọ t thi toán mà t còn kh mang gì đi thi, may sao vào phòng thi thấy thiếu thiếu nên kịp đi mượn:))",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,4133,vilexnorm_hard_negative,abbreviation,sensitive_review,manual_accepted,"Nọ t thi toán mà t còn kh mang gì đi thi, may sao vào phòng thi thấy thiếu thiếu nên kịp đi mượn:))","Nọ tôi thi toán mà tôi còn không mang gì đi thi, may sao vào phòng thi thấy thiếu thiếu nên kịp đi mượn:))"
vilexnorm_hardneg_00328,no gòi mà cứ bắt ănggg,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,4135,vilexnorm_hard_negative,standard_or_unknown,finance_like,manual_accepted,no gòi mà cứ bắt ănggg,no rồi mà cứ bắt ăn
vilexnorm_hardneg_00329,May qué lương có 5 chẹo,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,4139,vilexnorm_hard_negative,informal_spelling,money_like,manual_accepted,May qué lương có 5 chẹo,May quá lương có 5 triệu
vilexnorm_hardneg_00330,"Mình 30 tuổi đầu ngày qua ngày ngĩ sao giả được hết nợ, tối về chỉ lo mì tôm hết thì lấy cái gì mà ăn =))))",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,4149,vilexnorm_hard_negative,abbreviation,finance_like,manual_accepted,"Mình 30 tuổi đầu ngày qua ngày ngĩ sao giả được hết nợ, tối về chỉ lo mì tôm hết thì lấy cái gì mà ăn =))))","Mình 30 tuổi đầu ngày qua ngày ngĩ sao trả được hết nợ, tối về chỉ lo mì tôm hết thì lấy cái gì mà ăn =))))"
vilexnorm_hardneg_00331,"Là người Tân Cương luôn đúng k dạ, trông quyền lực quãi đạn luôn",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,4151,vilexnorm_hard_negative,teencode;slang,sensitive_review,manual_accepted,"Là người Tân Cương luôn đúng k dạ, trông quyền lực quãi đạn luôn","Là người Tân Cương luôn đúng  dạ, trông quyền lực vãi đạn luôn"
vilexnorm_hardneg_00332,"cách đây 2 năm tôi có quen với 1 anh bạn khá giỏi về mảng thị trường quốc tế , nghe anh ta kể về thị trường hay lắm , nên tui bảo anh ta là giải thích cho tui , và tới bây h tui mới hỉu đc , lạm pháp , nợ công , … nó là như thế nào",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,4176,vilexnorm_hard_negative,abbreviation,finance_like,manual_accepted,"cách đây 2 năm tôi có quen với 1 anh bạn khá giỏi về mảng thị trường quốc tế , nghe anh ta kể về thị trường hay lắm , nên tui bảo anh ta là giải thích cho tui , và tới bây h tui mới hỉu đc , lạm pháp , nợ công , … nó là như thế nào","cách đây 2 năm tôi có quen với 1 anh bạn khá giỏi về mảng thị trường quốc tế , nghe anh ta kể về thị trường hay lắm , nên tui bảo anh ta là giải thích cho tui , và tới bây giờ tui mới hiểu được , lạm phát , nợ công , … nó là như thế nào"
vilexnorm_hardneg_00333,"óc chó,may n còn đéo chạy vào oto ý",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vilexnorm,data/external/vilexnorm/raw/train.csv,4211,vilexnorm_hard_negative,standard_or_unknown,sensitive_review,manual_accepted,"óc chó,may n còn đéo chạy vào oto ý","óc chó,may nó còn đéo chạy vào ô tô ý"
