content,label,has_url,has_phone_number,sender_type,category,level
"Cục Viễn thông: Thông báo từ Bộ TT&TT, SIM của bạn bị khiếu nại vi phạm pháp luật. Vui lòng xác thực tại https://vnta-vn.cc",1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
Canh sat GIAO thong: Ban co ho so vi ph4m tr3n he thong. Tru y cap: phatnguoi-gov.top-vn.xyz de n0p phat nay,1,1,0,brandname,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Bo GTVT: Thong b4o cuoi cung v3 v13c n0p phat vi ph4m j14o thong. Lien he: 0702345678 de b13t chi t13t,1,0,1,shortcode,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
T0ng cuc Thu3: Ban du d13u k13n nh4n h04n thu3 TNCN tai: h-t-t-p-s://hoanthue.gov-vn.top. Thuc h13n ngay,1,1,0,brandname,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
VN3ID: TAI kh04n cua ban can x4c thuc lai thong t1n dinh d4nh. Bam vao https://vneid-gov.cc de xuly,1,1,0,personal_number,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
Bo C0ng 4n: Ph4t h13n ban lien qu4n d3n du d4y l-u-4 d40. Tru y cap: dichvucong.bca-gov.top de k3 kh41,1,1,0,brandname,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
Bo Y T3: Thong b4o kiem tra suc kh03 dinh ky v4 cap nh4t h0 s0. Lien he: 0933445566 de duoc huong d4n,1,0,1,shortcode,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
Cuc V13n thong: S1M cua ban se bi kh04 s4u 2 j10 n3u khong cap nh4t. Thuc h13n tai https://vnta-gov.xyz,1,1,0,brandname,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
C4nh s4t G140 thong: Ban co b13n lai ch-u-4 n0p ph4t. Tru y cap https://phatnguoi.xyz de tra cuu thong t1n,1,1,0,personal_number,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
T0ng cuc Thu3: C4nh b40 ban dang n0 ph3 thu3. Lien he: 0777888999 de duoc h0 tr0 j141 qu-y-3-t ngay,1,0,1,brandname,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
VN3ID: Yeu cau x4c thuc lai CCCD g4n ch1p tr3n he thong. V0 vao h-t-t-p-s://vneid-vngov.top de l4m,1,1,0,shortcode,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
Bo C0ng 4n: L3nh tr13u t4p khan cap da duoc ju1 d3n ban. Xem tai: https://dichvucong-bca.cc de b13t ch1 t13t,1,1,0,brandname,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
Bo GTVT: Ban co l01 v1 ph4m j14o thong ch-u-4 dong ph4t. Kiem tra tai https://gtvt-gov.top de tranh bi kh04 b4ng,1,1,0,personal_number,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
Cuc V13n thong: Thong b4o th3 bi kh04 ch13u d1 dong. Truy cap https://vnta-portal.top de x4c thuc ngay,1,1,0,brandname,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
C4nh s4t G140 thong: ong/B4 v1 f4m j14o thong ngh13m trong. Lien he 0912233445 de j141 qu-y3t f4t ngu01,1,0,1,brandname,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
Bo GTVT: H0 s0 j14o thong cua ban bi l01. Bam vao: gtvt-vngov.xyz de cap nh4t thong t1n f4t ngu01,1,1,0,shortcode,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
T0ng cuc Thu3: Ban du z13u k13n nh4n h04n thu3 f4p lu4t. K3 kh41 tai: hoanthue-tncn.vip de nh4n t13n,1,1,0,brandname,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
VN3ID: TAI kh04n duoc b4o v3 khong 4n t04n. Bam vao: vneid-gov.cc de x4c thuc j4y t0 tuy th4n,1,1,0,personal_number,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
Bo C0ng 4n: Tru-y qu3t t01 f4m m4ng. Yeu cau ban f01 h0p tai: dichvucong.bca-gov.top de khong bi b4t,1,1,0,brandname,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
Bo Y T3: F4t h13n ban t13p xuc f0. K3 kh41 y t3 ngay tai: yte-gov.xyz de duoc h0 tr0 kiem tra,1,1,0,shortcode,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
Cuc V13n thong: S1m cua ban se bi kh04 v1 f4m qu-y dinh. Bam vao: vnta-vn.top de x4c thuc j4y t0,1,1,0,brandname,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
C4nh s4t G140 thong: Ban n0 f4t ngu01 5 tr13u dong. Lien he: 0888555444 de dong f4t truoc 24h,1,0,1,personal_number,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
T0ng cuc Thu3: Thong b4o nh4n t13n h0 tr0 thu3. Bam vao: thuevn.vip de l4m thu tuc nh4n t13n,1,1,0,brandname,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
VN3ID: C4nh b4o tai kh04n bi x4m nhap. Bam vao: vneid-vngov.top de d01 m4 f1n v4 x4c thuc,1,1,0,shortcode,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
Bo C0ng 4n: Ban dang bi z13u tra h4nh v1 l-u-4 d40. Vao: dichvucong-portal.xyz de xem l3nh b4t j14m,1,1,0,brandname,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
Bo GTVT: Ban ch-u-4 n0p f1 zw0ng Bo. Bam vao: gtvt-gov.cc de th4nh t04n tranh bi xu f4t h4nh ch1nh,1,1,0,personal_number,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
Cuc V13n thong: Yeu cau cap nh4t CCCD ch0 s0 d1 dong. Truy cap: vnta-gov.xyz de khong bi thu h01 s1m,1,1,0,shortcode,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
VN3ID: Ban da du z13u k13n nh4n qua t4ng tu Bo C0ng 4n. Bam vao: vneid-vn.top de x4c nh4n d4nh t1nh,1,1,0,brandname,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
[VCB DIGIBANK] tai kh04n bi t4m kh04. Vui l0ng x4c thuc tai vcbdigibank.vn-k8.top tr3n d13n th041 de tranh mat tai s4n,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
Techcombank thong bao: Tai khoan cua ban se bi khoa trong 2 gio nua. Vui long xac thuc tai techcombank.vn-ms.top,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 0 – Không obfuscation (formal)
[ACB] Thong b40: TAI kh04n bi kh04 do v1 f4m ch1nh s4ch. Truy cap acb.cc de m0 kh04 n0w,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
TPBank: Diem thuong cua ban sap het han vao luc 24h hom nay. Doi qua ngay tai tpbank-online.vip de khong mat quyen loi,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 0 – Không obfuscation (formal)
SHB Digibank: Phat h13n g14o d1ch b4t thu0ng 50tr. N3u khong f41 ban h4y hu-y tai shbdigibank.vn-99.top,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
MSB tr4n trong: TAI kh04n wuy khach bj t4m ngung. Vui l0ng x4c thuc t4j msb.cc tr3n d13n th04j m0j,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
Sacombank: Tai khoan cua ban da dang ky dich vu moi. Neu khong phai ban vui long huy tai sacombank.vn-qr.top,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 0 – Không obfuscation (formal)
VIETCOMBANK: T41 kh04n bi t4m khoa do b40 mat. Vui l0ng xac thuc tai vietcombank.vn-01.top trong 30 phut,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
BIDV: Phat hien giao dich nghi ngo 20 trieu dong. Truy cap bidv.cc de xac nhan hoac huy bo ngay lap tuc,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 0 – Không obfuscation (formal)
TECHCOMBANK: T41 kh04n da bi dang nhap b01 th13t bi la. Truy cap techcombank.vn-88.top de kiem tra,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
MB BANK: Tai khoan cua quy khach hien dang bi tam khoa. Dang nhap mbbank.cc de xac minh danh tinh,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 0 – Không obfuscation (formal)
TPBANK: TAI kh04n s4p h3t han x4c thuc. Vui l0ng truy cap tpbank.vn-as.top de cap nh4t trong n3y,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
SHB DIGIBANK: Wuy khach co thong b40 m0j v3 t4j s4n. Bam vao shbdigibank-online.vip de x3m chj t13t,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
SACOMBANK: TAI kh04n bi t4m kh04 v1 ly do b40 mat. Dang nhap sacombank.cc de x4c thuc ngay hom nay,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
Vietcombank: Phat h13n truy cap la. Neu khong f41 ban h4y bam vao vietcombank.vn-01.top de hu-y,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
[VCB DIGIBANK] Tai khoan cua ban se bi tam dung sau 1 gio nua. Vui long xac thuc tai vcbdigibank.cc,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 0 – Không obfuscation (formal)
BIDV: T41 kh04n bi t4m khoa. Vui l0ng xac thuc tai bidv.vn-z2.top tr3n d13n th041 de tranh mat tien,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
ACB: Thong bao tai khoan cua ban dang bi dang nhap trai phep. Vui long huy tai acb.vn-ms.top ngay,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 0 – Không obfuscation (formal)
MB BANK: T41 kh04n da bi khoa. Dang nhap tai mbbank.vn-0nl1n3.top de xac thuc thong t1n,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
[TPBANK] Phat h13n g14o d1ch la 10tr. N3u khong f41 ban h4y hu-y tai tpbank.cc trong 2 f,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
SHB Digibank: Tai khoan dang ky dich vu chuyen tien nhanh. Vui long vao shbdigibank.vn-88.top de huy,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 0 – Không obfuscation (formal)
MSB: T4j kh04n wuy khach da bj t4m kh04 do b40 mat. Bam vao msb.vn-as.top de m0 l4j,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
VIETCOMBANK: Ung dung VCB Digibank dang duoc kich hoat tren thiet bi la. Huy tai vietcombank.cc,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 0 – Không obfuscation (formal)
VCB Digibank: T41 kh04n bi khoa do vi pham chinh s4ch. Truy cap vcbdigibank.vn-qr.top de m0 khoa,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
BIDV: Wuy khach bj t4m ngung z1ch vu. Vui l0ng x4c thuc t4j bidv.cc tr3n d13n th04j m0j,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
Techcombank: Tai khoan cua ban bi khoa vi ly do bao mat. Vui long dang nhap techcombank.vn-az.top,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 0 – Không obfuscation (formal)
[ACB] TAI kh04n bi t4m kh04 do b40 mat. Vui l0ng x4c thuc tai acb.vn-77.top trong 30 f,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
MB BANK: F4t h13n truy cap la. N3u khong f41 ban bam vao mbbank-online.vip de hu-y l3nh nay,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
[SHB DIGIBANK] tai kh04n bi t4m kh04. Vui l0ng x4c thuc tai shbdigibank.vn-k8.top tr3n d13n th041,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
MSB: Phat h13n g14o d1ch b4t thu0ng. N3u khong f41 ban h4y hu-y tai msb-online.vip trong 5 f,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 2 – Leet nặng + tên riêng
SACOMBANK: Tai khoan cua ban dang nhap tai thiet bi khac. Vui long vao sacombank.vn-kb.top de doi MK,1,1,0,brandname,Giả mạo ngân hàng,LEVEL 0 – Không obfuscation (formal)
T!m_b@n_tInH_d3m_n4y HN – Telegram l!nk t4i: t.me/hn_vip_baby_69 xY91,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
E_d@ng_r@nh_mu0n_t!m_ngUoi_tAm_sU_Zalo HCM – Zalo: zalo.me/g/secret_hcm_x2 J8kT,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
C0_e_s-v_m0i_l3n_cAn_t!m_nguoi_giuP_HN – Zalo: bit.ly/sv_hn_tro_cap_v1 mP2q,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
G@i_x!nh_vung_kIn_H0t_nhat_HCM – Telegram: t.me/hcm_private_club_99 xR9a,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
Nhu_c@u_G-A-Y_vui_v3_kIn_d@o ĐN – Telegram: t.ly/dn_boys_night_2024 qW5k,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
K3t_n0i_v0i_e_g@i_m0i_lon_HN – Telegram: t.me/hn_baby_new_v3 vB7m,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
D-i-c-h_v-u_A-Z_t-a-i_n-h-a HCM – Zalo: zalo.me/g/hcm_az_service_hot pL5z,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
E_s-v_19t_vua_l3n_tP_cAn_nguoi_nuoi HN – Zalo: bit.ly/hn_sugar_baby_99 kR4s,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
S-o-n-g_v-u_c-u-n-g_2_e-m_x-i-n-h ĐN – Telegram: t.me/dn_twins_night_v1 hY6u,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
B-a-n_t-i-n-h_m-o-t_d-e-m_v-u-i_v-e HCM – Telegram: t.ly/hcm_ons_club_v2 nJ3m,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
E_l@m_t@i_nha_phuC_vu_nhi3t_tInh HN – Zalo: zalo.me/g/hn_home_service_v4 tM9o,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
M-u-o-n_x-e-m_a-n-h_n-o-n-g_v-i-p ĐN – Telegram: t.me/dn_hot_live_v9 bC2v,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
E_m_s_v_n-g-o-n_B-o-d-y_c-h-u-a-n HN – Telegram: bit.ly/hn_sv_body_top1 rE8w,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
H.e.n.h.o t.i.n.h m.o.t d.e.m t.a.i H.C.M – Zalo: zalo.me/g/hcm_night_fun_v1 vG4h,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
G.a.i x.i.n.h s.v d.i l.a.m t.h.e.m. H.N – Telegram: t.me/sv_hn_parttime_v2 qS2j,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
C.a.n t.i.m b.a.n t.i.n.h k.i.n d.a.o D.N – Telegram: bit.ly/dn_secret_date_v3 fX7m,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
E.m x.t n.g.o.n l.a.m t.i.n.h d.e.m n.a.y H.C.M – Telegram: t.me/hcm_xt_night_v5 zN1u,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
T.i.m n.g.u.o.i y.e.u t.a.m t.h.o.i H.N – Zalo: zalo.me/g/hn_fwb_club_v6 kL9p,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
S.v n.h.u c.a.u k.i.n d.a.o t.a.i H.C.M – Zalo: bit.ly/hcm_sv_private_v7 dM4o,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
P.h.u.c v.u t.a.n n.o.i 2.4/7 t.a.i H.N – Telegram: t.me/hn_service_247_v8 rT3i,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
H.e.n h.o v.o.i e.m g.a.i m.o.i l.o.n D.N – Telegram: t.ly/dn_baby_date_v9 bN6y,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
G.a.i g.o.i c.a.o c.a.p g.i.a r.e H.C.M – Zalo: zalo.me/g/hcm_vip_girl_v10 pW2x,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
M.u.o.n t.h.u g.i.a.n v.o.i e.m x.i.n.h H.N – Zalo: bit.ly/hn_relax_girl_v11 mK7l,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
D.i.c.h v.u x.o.n.g h.o.i m.a.s.s.a.g.e H.C.M – Telegram: t.me/hcm_massage_vip_v12 vQ5e,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
B.a.n t.i.n.h d.e.m k.h.u.y.a D.N – Telegram: t.ly/dn_night_partner_v13 sR8a,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
E.m d.a.n.g c.o. d.o.n m.u.o.n h.e.n h.o H.N – Telegram: bit.ly/hn_lonely_girl_v14 xZ3v,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
T.i.m k.e.o t.h.o.m d.e.m n.a.y H.C.M – Zalo: zalo.me/g/hcm_hot_deal_v15 gH1u,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
ä_M;v_X;t_N:g;0:n_B:o;d:y_C:h;u:a;n ĐN – Telegram: bit.ly/dn_body_99 kR4s,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
T;ì:M;b_ä:n_D:â;M_t:ä:i_H:C:M – Zalo: zalo.me/g/hcm_dam_v6 qW2m,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
E;m_S;v_M:o;i_L:e;n_H:N – Telegram: t.me/hn_sv_new_v3 fX9p,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
X;e;m_A:n;h_T:a;i_H:C:M – Telegram_L:ì:n:k: bit.ly/hcm_hot_clip_v1 xC4k,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
K:ë;t_B:ä;n_H:ë;n_H:ò_ĐN – Telegram: t.ly/dn_date_vip_v4 vB2j,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
D:ì;c:h_V:ù_A_Z_H:N – Zalo_G:r:o;u:p: zalo.me/g/hn_az_group_v5 rT7h,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
E;m_X;t_N:g;0:n_B:o;d:y_C:h;u:a;n_HCM – Zalo: bit.ly/em_ngon_hcm_v8 pL3z,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
T:ì;m_B:ä;n_T:ì;n:h_ĐN – Telegram_K:ë:t_n:ố:i: t.me/dn_partner_v11 sM5n,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
H;ë:n_H;ò_T:ì;n:h_M;ộ:t_Đ:ê;m_HN – Zalo: zalo.me/g/hn_ons_hot_v9 kH4y,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
G;ä:i_X;ì:n:h_S;v_H:C:M – Telegram_L:ì:n:k: t.ly/hcm_sv_girl_v12 dR2w,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
P:h;ù:c_V:ù_T:ä;n_N:ơ;i_ĐN – Zalo: bit.ly/dn_service_24h_v15 vN9u,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
M;u:ố:n_T;ì:m_C;ả:m_G;i:á:c_L;ạ_HN – Telegram: t.me/hn_strange_v13 zQ6i,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
E;m_C;ầ:n_T;i:ề:n_T;i:ê;u_V:ặ:t_HCM – Telegram: bit.ly/hcm_money_girl_v17 bR5o,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
"Amazon cần tuyển nhân viên xử lý đơn đặt hàng TMĐT tại nhà. Thu nhập 500k-3000k/ngày. Yêu cầu 23-60 tuổi, thao tác đơn giản. Liên hệ Zalo: zalo.me/84901234567 SĐT: 84901234567",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
T1kt0k dang tuyen nh4n vien x-u-l-y don hang. Thu nh4p 800.000d/ng4y. Nhan tien s4u 15 phut. Tuoi 22-65. Lien he Zalo: zalo.me/84912345678 Zalo: 84912345678,1,1,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
"Sh0p33 tuy3n g4p nv xu ly z0n hang v4 z4nh g14 f4n m3m tai nh4. Thu nhap 350-999k/ngay. Khong can k1nh ngh13m, tu01 22-60. Z4l0: zalo.me/84888777666",1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
"Tôi là trưởng phòng Lazada, tuyển nhân viên xử lý đơn và đánh giá sản phẩm. Lương 800.000đ/ngày, nhận tiền trong ngày. Tuổi 22-60. Đăng ký tại: zalo.me/84922334455",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"Tiki tuyen nv d4t hang n4ng th-u hang cua hang. Kiem 800.000d/ng4y de dang. Khong kinh nghiem, tuoi 23-65. Lien he Zalo: 84933445566",1,0,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
"3b4y can nv xu ly z0n z4t hang TMzT. Th40 t4c z0n g14n, lam t41 nha. Thu nh4p 500k-3000k/ngay. Tuoi 22-60. Zalo: zalo.me/84944556677 Zalo: 84944556677",1,1,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
"Xin chào, tôi là trưởng phòng Cty HVS tuyển nhân viên bán thời gian. Thu nhập 500k-1tr/ngày, làm tại nhà. Yêu cầu 22-65 tuổi. Liên hệ Zalo: zalo.me/84955667788 hoặc 84955667788",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"3M1M3 C0mp4ny tuy3n nh4n v13n ban th01 g14n. Thu nhap 1tr-2tr/ngay, l4m tai nh4. Tu01 23-60. Lien he Z4l0: zalo.me/84966778899 Z4l0: 84966778899",1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
"Am4z0n can nv xu ly z0n hang. L4m tai nh4, thu nhap 500k-3000k/ngay. Tu01 22-65. Th40 t4c z0n g14n. Z4l0: zalo.me/84977889900 Z4l0: 84977889900",1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
"TikTok đang tuyển nhân viên xử lý đơn hàng trên nền tảng TikTok. Thu nhập 350–999k/ngày, nhận tiền sau 13–25 phút. Tuổi 22-60. Zalo: zalo.me/84988990011 SĐT: 84988990011",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"Sh0p33 tuy3n nv d4nh g14 s4n ph4m. Thu nhap 500k-1500k/ngay. Khong can k1nh ngh13m, tu01 23-65. Z4l0: zalo.me/84999001122",1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
"L4z4z4 tuy3n nv xu ly z0n hang tai nh4. Thu nhap 800.000z/ng4y. Tu01 22-60, nh4n t13n ngay. Z4l0: zalo.me/84900112233",1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Tiki tuyển nhân viên đặt hàng để nâng thứ hạng cửa hàng. Mỗi ngày kiếm 800.000đ dễ dàng bằng điện thoại. Lương trả ngay. Tuổi 23-65. Zalo: 84911223344,1,0,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"3b4y can nv x-u-l-y d0n hang TMzT. Thu nhap 500k-3000k/ngay, l4m tai nh4. Tu01 22-60. Z4l0: zalo.me/84922334455 Z4l0: 84922334455",1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
"Cty HVS tuy3n nv ban th01 g14n. Thu nhap 500k-1tr/ngay. Khong k1nh ngh13m, tu01 22-65. Z4l0: zalo.me/84933445566 Z4l0: 84933445566",1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
EMIME Company tuyển nhân viên bán thời gian làm tại nhà. Thu nhập 1tr-2tr/ngày. Yêu cầu 23-60 tuổi. Liên hệ Zalo: zalo.me/84944556677 Zalo: 84944556677,1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"Am4z0n tuy3n nv TMzT. Th40 t4c z0n g14n, l4m v13c tai nh4. L-u-0-n-g 500k-3tr/ngay. Tu01 22-65. Z4l0: zalo.me/84955667788 Z4l0: 84955667788",1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
T1kt0k tuyen nv xu ly z0n hang. Nh4n t13n s4u 13-25 f4n. Thu nhap 350-999k/ngay. Tuoi 23-60. Zalo: zalo.me/84966778899 Zalo: 84966778899,1,1,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
"Shopee tuyển gấp nhân viên xử lý đơn và đánh giá sản phẩm. Thu nhập 500k-1.5tr/ngày. Không cần kinh nghiệm, tuổi 22-60. Đăng ký: zalo.me/84977889900",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"L4z4z4 dang tuy3n nv d4nh g14 s4n f4m. Thu nhap 800k/ngay, th40 t4c tr3n d13n th041. Tu01 23-65. Z4l0: zalo.me/84988990011",1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
"T1k1 tuy3n nv n4ng th-u hang. Kiem 800k/ngay de z4ng, l-u-0-n-g tra trong ngay. Tu01 22-60. Z4l0: 84999001122",1,0,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
"eBay cần tuyển nhân viên xử lý đơn hàng TMĐT. Thu nhập 500k-3000k/ngày, làm tại nhà. Yêu cầu 23-65 tuổi. Zalo: zalo.me/84900112233 Zalo: 84900112233",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"Cty HVS tuyen nv ban thoi g14n. Thu nh4p 500k-1tr/ngay, khong can kinh nghiem. Tuoi 22-60. Zalo: zalo.me/84911223344 Zalo: 84911223344",1,1,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
