norm_id,source_text,normalized_text,validation_status,validation_issues,manual_status,label,category,obfuscation_level,data_origin,source_dataset
sms_norm_05163,Ninja Van: Don hang NVVN99887766 dang phan loai tai kho Da Nang. Du kien giao 22/04.,Ninja Van: Đơn hàng NVVN99887766 đang phân loại tại kho Đà Nẵng. Dự kiến giao 22/04.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05164,JT998877665544: Kien hang dang phan loai tai kho Binh Duong. Du kien giao 23/04.,JT998877665544: Kiện hàng đang phân loại tại kho Bình Dương. Dự kiến giao 23/04.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05165,[GHN] Van don GHNR22334455: Da giao thanh cong luc 09:15 ngay 11/04. Cam on ban da su dung dich vu GHN.,[GHN] Vận đơn GHNR22334455: Đã giao thành công lúc 09:15 ngày 11/04. Cảm ơn bạn đã sử dụng dịch vụ GHN.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05166,GHTK-GHTK5566778899: Kien hang da giao thanh cong luc 14:20 ngay 12/04. Cam on ban da su dung dich vu.,GHTK-GHTK5566778899: Kiện hàng đã giao thành công lúc 14:20 ngày 12/04. Cảm ơn bạn đã sử dụng dịch vụ.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05167,[VTP] VTP112233445: Don hang da giao thanh cong luc 10:30 ngay 13/04. Cam on quy khach.,[VTP] VTP112233445: Đơn hàng đã giao thành công lúc 10:30 ngày 13/04. Cảm ơn quý khách.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05168,Ninja Van: NVVN11223344 da giao thanh cong luc 16:45 ngay 14/04. Cam on ban.,Ninja Van: NVVN11223344 đã giao thành công lúc 16:45 ngày 14/04. Cảm ơn bạn.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05169,JT112233445566: Kien hang da giao thanh cong luc 11:00 ngay 15/04. Cam on ban da tin dung J&T Express.,JT112233445566: Kiện hàng đã giao thành công lúc 11:00 ngày 15/04. Cảm ơn bạn đã tin dùng J&T Express.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05170,Best Express: BEST1122334455 da giao thanh cong luc 13:15 ngay 16/04. Cam on ban da su dung dich vu.,Best Express: BEST1122334455 đã giao thành công lúc 13:15 ngày 16/04. Cảm ơn bạn đã sử dụng dịch vụ.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05171,SPX Express: Don hang SPX1122334455 da giao thanh cong luc 15:30 ngay 17/04. Cam on ban.,SPX Express: Đơn hàng SPX1122334455 đã giao thành công lúc 15:30 ngày 17/04. Cảm ơn bạn.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05172,[GHN] Van don SHNR55667788: Da giao thanh cong luc 08:45 ngay 18/04. Cam on quy khach.,[GHN] Vận đơn SHNR55667788: Đã giao thành công lúc 08:45 ngày 18/04. Cảm ơn quý khách.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05173,GHTK-GHTK4433221100: Kien hang da giao thanh cong luc 17:20 ngay 19/04. Cam on ban.,GHTK-GHTK4433221100: Kiện hàng đã giao thành công lúc 17:20 ngày 19/04. Cảm ơn bạn.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05174,[VTP] VTP998877665: Don hang da giao thanh cong luc 14:10 ngay 20/04. Cam on ban.,[VTP] VTP998877665: Đơn hàng đã giao thành công lúc 14:10 ngày 20/04. Cảm ơn bạn.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05175,Ninja Van: NVVN55443322 da giao thanh cong luc 09:50 ngay 21/04. Cam on ban.,Ninja Van: NVVN55443322 đã giao thành công lúc 09:50 ngày 21/04. Cảm ơn bạn.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05176,JT887766554433: Kien hang da giao thanh cong luc 16:05 ngay 22/04. Cam on ban.,JT887766554433: Kiện hàng đã giao thành công lúc 16:05 ngày 22/04. Cảm ơn bạn.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05177,[GHN] GHNR33445566: Giao khong thanh cong lan 3. Kien hang se duoc hoan ve cho nguoi gui. Lien he giao vien 0901234567.,[GHN] GHNR33445566: Giao không thành công lần 3. Kiện hàng sẽ được hoàn về cho người gửi. Liên hệ giao viên 0901234567.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05178,GHTK-GHTK7788990011: Giao khong thanh cong lan 3. Don hang se chuyen trang thai hoan. Lien he: 0912345678.,GHTK-GHTK7788990011: Giao không thành công lần 3. Đơn hàng sẽ chuyển trạng thái hoàn. Liên hệ: 0912345678.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05179,[VTP] VTP445566778: Giao khong thanh cong lan 3. Hang se duoc chuyen hoan ve nguoi gui. Lien he: 0923456789.,[VTP] VTP445566778: Giao không thành công lần 3. Hàng sẽ được chuyển hoàn về người gửi. Liên hệ: 0923456789.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05180,Ninja Van: NVVN44556677 giao khong thanh cong lan 3. Don hang dang duoc hoan ve. Lien he: 0934567890.,Ninja Van: NVVN44556677 giao không thành công lần 3. Đơn hàng đang được hoàn về. Liên hệ: 0934567890.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05181,JT445566778899: Giao khong thanh cong lan 3. Hang se duoc tra ve cho shop. Lien he giao vien: 0945678901.,J&T Express: JT445566778899 giao không thành công lần 3. Hàng sẽ được trả về cho shop. Liên hệ giao viên: 0945678901.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05182,Best Express: BEST4455667788 giao khong thanh cong lan 3. Don hang se duoc hoan lai. Lien he: 0956789012.,Best Express: BEST4455667788 giao không thành công lần 3. Đơn hàng sẽ được hoàn lại. Liên hệ: 0956789012.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05183,SPX Express: SPX4455667788 giao khong thanh cong lan 3. Kien hang dang cho hoan. Lien he: 0967890123.,SPX Express: SPX4455667788 giao không thành công lần 3. Kiện hàng đang chờ hoàn. Liên hệ: 0967890123.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05184,[GHN] SHNR44556677: Giao khong thanh cong lan 3. Don hang se duoc hoan ve kho. Lien he: 0978901234.,[GHN] SHNR44556677: Giao không thành công lần 3. Đơn hàng sẽ được hoàn về kho. Liên hệ: 0978901234.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05185,GHTK-GHTK2233445566: Giao khong thanh cong lan 3. Don hang dang chuyen hoan. Lien he giao vien: 0989012345.,Giao Hàng Tiết Kiệm: GHTK-GHTK2233445566 giao không thành công lần 3. Đơn hàng đang chuyển hoàn. Liên hệ giao viên: 0989012345.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05186,[VTP] VTP667788990: Giao khong thanh cong lan 3. Kien hang se duoc hoan tra. Lien he: 0990123456.,[VTP] VTP667788990: Giao không thành công lần 3. Kiện hàng sẽ được hoàn trả. Liên hệ: 0990123456.,pass,,llm_revised,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05187,[GHN] GHNR66778899: Giao vien se den lay hang luc 14h00. Vui long chuan bi kien hang. Chi tiet: https://ghn.vn,[GHN] GHNR66778899: Giao viên sẽ đến lấy hàng lúc 14h00. Vui lòng chuẩn bị kiện hàng. Chi tiết: https://ghn.vn,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05188,GHTK-GHTK6655443322: Giao vien se den lay hang luc 10h00. Vui long chuan bi san hang hoa.,Giao Hàng Tiết Kiệm: GHTK-GHTK6655443322 giao viên sẽ đến lấy hàng lúc 10h00. Vui lòng chuẩn bị sẵn hàng hóa.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05189,[VTP] VTP223344556: Hen lay hang luc 15h30. Vui long chuan bi kien hang va giay to can thiet.,[VTP] VTP223344556 hẹn lấy hàng lúc 15h30. Vui lòng chuẩn bị kiện hàng và giấy tờ cần thiết.,pass,,llm_revised,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05190,Ninja Van: NVVN33445566 se den lay hang luc 09h00. Vui long chuan bi kien hang.,Ninja Van: NVVN33445566 sẽ đến lấy hàng lúc 09h00. Vui lòng chuẩn bị kiện hàng.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05191,JT334455667788: Giao vien hen lay hang luc 16h00. Vui long chuan bi san kien hang.,J&T Express: JT334455667788 giao viên hẹn lấy hàng lúc 16h00. Vui lòng chuẩn bị sẵn kiện hàng.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05192,Best Express: BEST3344556677 se den lay hang luc 11h00 ngay mai. Vui long chuan bi kien hang.,Best Express: BEST3344556677 sẽ đến lấy hàng lúc 11h00 ngày mai. Vui lòng chuẩn bị kiện hàng.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05193,GHN Van don GHNR1143891483: Dang phan loai tai kho Da Nang. Du kien giao 02/05 (tu 8h-12h). Theo doi tai https://ghn.vn,GHN Vận đơn GHNR1143891483: Đang phân loại tại kho Đà Nẵng. Dự kiến giao 02/05 (từ 8h-12h). Theo dõi tại https://ghn.vn,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05194,GHTK Kien hang GHTK6104889508 da giao thanh cong luc 08:35 hom nay. Cam on Quy khach da su dung dich vu.,Giao Hàng Tiết Kiệm kiện hàng GHTK6104889508 đã giao thành công lúc 08:35 hôm nay. Cảm ơn quý khách đã sử dụng dịch vụ.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05195,VTP Van don VTP1320092268: Giao khong thanh cong lan 2. Vui long LH giao vien 0973652874 de hen gio giao lai.,[Viễn Tín Post] Vận đơn VTP1320092268: Giao không thành công lần 2. Vui lòng liên hệ giao viên 0973652874 để hẹn giờ giao lại.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05196,J&T Express Van don JT19159800755 can duoc sap xep lai lich giao. Vui long tra loi SMS nay hoac LH CSKH de hen gio. (Hang cong kenh/nang),J&T Express Vận đơn JT19159800755 cần được sắp xếp lại lịch giao. Vui lòng trả lời SMS này hoặc liên hệ CSKH để hẹn giờ. (Hàng cộng kênh/nặng),pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05197,Ninja Van Thong bao van don NVVN44402687 dang duoc phan loai tai kho TP.HCM. Du kien giao vao 02/05 trong khung gio 13h-18h.,Ninja Van Thông báo vận đơn NVVN44402687 đang được phân loại tại kho TP.HCM. Dự kiến giao vào 02/05 trong khung giờ 13h-18h.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05198,Viettel Post Da giao thanh cong van don VTP526742511 vao luc 10:45. Cam on ban rat nhieu!,Viettel Post đã giao thành công vận đơn VTP526742511 vào lúc 10:45. Cảm ơn bạn rất nhiều!,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05199,J&T Express Giao hang that bai van don JT6428612185 lan 1. LH giao vien 0953041935 de sap xep giao lai.,J&T Express giao hàng thất bại vận đơn JT6428612185 lần 1. Liên hệ giao viên 0953041935 để sắp xếp giao lại.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05200,"GHN De giao van don SHNR3609756182 (hang cong kenh), chung toi can hen gio giao lai. LH chung toi de chon gio thuan tien nhat.","GHN Đề giao vận đơn SHNR3609756182 (hàng cộng kênh), chúng tôi cần hẹn giờ giao lại. Liên hệ chúng tôi để chọn giờ thuận tiện nhất.",pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05201,GHTK Van don GHTK8573219460 dang trong qua trinh phan loai tai kho Ha Noi. Du kien giao 03/05 (tu 8h-18h). Vui long truy cap https://ghtk.vn,GHTK Vận đơn GHTK8573219460 đang trong quá trình phân loại tại kho Hà Nội. Dự kiến giao 03/05 (từ 8h-18h). Vui lòng truy cập https://ghtk.vn,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05202,VTP Thong bao: Van don VTP476831092 cua ban da duoc giao thanh cong luc 11:20. Cam on da tin tuong Viettel Post!,VTP Thông báo: Vận đơn VTP476831092 của bạn đã được giao thành công lúc 11:20. Cảm ơn đã tin tưởng Viettel Post!,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05203,Ninja Van Van don NVVN60555365: Giao khong thanh cong lan 3. Vui long LH giao vien 0907123456 de hen gio giao lai.,Ninja Van Vận đơn NVVN60555365: Giao không thành công lần 3. Vui lòng liên hệ giao viên 0907123456 để hẹn giờ giao lại.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05204,J&T Express Chung toi da nhan duoc yeu cau hen gio giao van don JT2756810293. J&T Express se giao vao 03/05 (tu 8h-12h).,J&T Express Chúng tôi đã nhận được yêu cầu hẹn giờ giao vận đơn JT2756810293. J&T Express sẽ giao vào 03/05 (từ 8h-12h).,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05205,GHN Kien hang GHNR3417596821 cua ban hien dang o kho Binh Duong de phan loai. Du kien giao den ban vao 02/05 (tu 8h-18h).,GHN Kiện hàng GHNR3417596821 của bạn hiện đang ở kho Bình Dương để phân loại. Dự kiến giao đến bạn vào 02/05 (từ 8h-18h).,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05206,GHTK Don hang GHTK1122334455 da giao thanh cong den ban luc 14:10. Rat mong duoc phuc vu ban lan sau!,GHTK Đơn hàng GHTK1122334455 đã giao thành công đến bạn lúc 14:10. Rất mong được phục vụ bạn lần sau!,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05207,"Viettel Post Xin loi, chung toi khong the giao van don VTP987654321 lan 1 hom nay. Vui long LH 0987654321 de duoc ho tro.","Viettel Post Xin lỗi, chúng tôi không thể giao vận đơn VTP987654321 lần 1 hôm nay. Vui lòng liên hệ 0987654321 để được hỗ trợ.",pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05208,Ninja Van Van don NVVN10293847 (hang cong kenh) da duoc cap nhat lich giao. Chung toi se giao vao 02/05 (tu 13h-18h).,Ninja Van Vận đơn NVVN10293847 (hàng cộng kênh) đã được cập nhật lịch giao. Chúng tôi sẽ giao vào 02/05 (từ 13h-18h).,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05209,J&T Express Thong tin van don JT5060708090 tu J&T Express: Hang dang phan loai tai kho Ha Noi. Giao trong 03/05 (tu 8h-18h). Link https://jtexpress.vn,J&T Express Thông tin vận đơn JT5060708090 từ J&T Express: Hàng đang phân loại tại kho Hà Nội. Giao trong 03/05 (từ 8h-18h). Link https://jtexpress.vn,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05210,"GHN Chuc mung! Van don SHNR9876543210 cua ban da duoc giao thanh cong luc 16:50. Tran trong, GHN.","GHN Chúc mừng! Vận đơn SHNR9876543210 của bạn đã được giao thành công lúc 16:50. Trân trọng, GHN.",pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05211,GHTK Thong bao: Kien hang GHTK0011223344 giao that bai lan 2 do khong lien lac duoc. LH giao vien 0911223344.,GHTK Thông báo: Kiện hàng GHTK0011223344 giao thất bại lần 2 do không liên lạc được. Liên hệ giao viên 0911223344.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05212,"VTP De giao van don VTP1234567890 (hang nang), chung toi can hen gio giao lai. LH chung toi de chon gio thuan tien nhat.","VTP Đề giao vận đơn VTP1234567890 (hàng nặng), chúng tôi cần hẹn giờ giao lại. Liên hệ chúng tôi để chọn giờ thuận tiện nhất.",pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05213,Ninja Van Ninja Van Van don NVVN12345678: Dang phan loai tai kho Da Nang. Du kien giao 03/05 (tu 8h-12h). Theo doi tai https://ninjavan.co,Ninja Van Ninja Van Vận đơn NVVN12345678: Đang phân loại tại kho Đà Nẵng. Dự kiến giao 03/05 (từ 8h-12h). Theo dõi tại https://ninjavan.co,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05214,J&T Express J&T Express Kien hang JT123456789012 da giao thanh cong luc 17:05 hom nay. Cam on Quy khach da su dung dich vu.,J&T Express J&T Express Kiện hàng JT123456789012 đã giao thành công lúc 17:05 hôm nay. Cảm ơn Quý khách đã sử dụng dịch vụ.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05215,GHN Van don SHNR0987654321: Giao khong thanh cong lan 1. Vui long LH giao vien 0909876543 de hen gio giao lai.,GHN Vận đơn SHNR0987654321: Giao không thành công lần 1. Vui lòng liên hệ giao viên 0909876543 để hẹn giờ giao lại.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05216,GHTK GHTK Thong bao: Chung toi da nhan yeu cau hen giao lai van don GHTK5432109876. Se giao vao 02/05 (tu 13h-18h).,GHTK GHTK Thông báo: Chúng tôi đã nhận yêu cầu hẹn giao lại vận đơn GHTK5432109876. Sẽ giao vào 02/05 (từ 13h-18h).,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05217,Viettel Post Kien hang VTP2345678901 cua ban hien dang o kho TP.HCM de phan loai. Du kien giao den ban vao 03/05 (tu 8h-18h).,Viettel Post Kiện hàng VTP2345678901 của bạn hiện đang ở kho TP.HCM để phân loại. Dự kiến giao đến bạn vào 03/05 (từ 8h-18h).,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05218,Ninja Van Don hang NVVN98765432 da giao thanh cong den ban luc 09:30. Rat mong duoc phuc vu ban lan sau!,Ninja Van Đơn hàng NVVN98765432 đã giao thành công đến bạn lúc 09:30. Rất mong được phục vụ bạn lần sau!,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05219,J&T Express Van don JT112233445566 cua J&T Express giao khong thanh cong lan 3. LH giao vien 0922334455 de ho tro.,J&T Express Vận đơn JT112233445566 của J&T Express giao không thành công lần 3. Liên hệ giao viên 0922334455 để hỗ trợ.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05220,GHN GHN Thong bao: Chung toi da nhan yeu cau hen giao lai van don GHNR4567890123. Se giao vao 03/05 (tu 8h-12h).,GHN Thông báo: Chúng tôi đã nhận yêu cầu hẹn giao lại vận đơn GHNR4567890123. Sẽ giao vào 03/05 (từ 8h-12h).,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05221,GHTK GHTK Van don GHTK0192837465 dang trong qua trinh phan loai tai kho Binh Duong. Du kien giao 02/05 (tu 8h-18h). Vui long truy cap https://ghtk.vn,GHTK GHTK Vận đơn GHTK0192837465 đang trong quá trình phân loại tại kho Bình Dương. Dự kiến giao 02/05 (từ 8h-18h). Vui lòng truy cập https://ghtk.vn,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05222,VTP Viettel Post Da giao thanh cong van don VTP0987654321 vao luc 15:40. Cam on ban rat nhieu!,VTP Viettel Post Đã giao thành công vận đơn VTP0987654321 vào lúc 15:40. Cảm ơn bạn rất nhiều!,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05223,Ninja Van Thong bao: Kien hang NVVN77665544 giao that bai lan 1 do khong lien lac duoc. LH giao vien 0933445566.,Ninja Van Thông báo: Kiện hàng NVVN77665544 giao thất bại lần 1 do không liên lạc được. Liên hệ giao viên 0933445566.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05224,J&T Express J&T Express Van don JT998877665544 (hang nang) can duoc sap xep lai lich giao. Vui long tra loi SMS nay hoac LH CSKH de hen gio.,J&T Express J&T Express Vận đơn JT998877665544 (hàng nặng) cần được sắp xếp lại lịch giao. Vui lòng trả lời SMS này hoặc liên hệ CSKH để hẹn giờ.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05225,GHN Thong tin van don GHNR6789012345 tu GHN: Hang dang phan loai tai kho Ha Noi. Giao trong 03/05 (tu 8h-18h). Link https://ghn.vn,GHN Thông tin vận đơn GHNR6789012345 từ GHN: Hàng đang phân loại tại kho Hà Nội. Giao trong 03/05 (từ 8h-18h). Link https://ghn.vn,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05226,"GHTK Chuc mung! Van don GHTK1029384756 cua ban da duoc giao thanh cong luc 13:15. Tran trong, GHTK.","GHTK Chúc mừng! Vận đơn GHTK1029384756 của bạn đã được giao thành công lúc 13:15. Trân trọng, GHTK.",pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05227,Viettel Post Van don VTP8877665544: Giao khong thanh cong lan 2. Vui long LH giao vien 0944556677 de hen gio giao lai.,Viettel Post Vận đơn VTP8877665544: Giao không thành công lần 2. Vui lòng liên hệ giao viên 0944556677 để hẹn giờ giao lại.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05228,Ninja Van Chung toi da nhan duoc yeu cau hen gio giao van don NVVN11223344. Ninja Van se giao vao 02/05 (tu 13h-18h).,Ninja Van Chúng tôi đã nhận được yêu cầu hẹn giờ giao vận đơn NVVN11223344. Ninja Van sẽ giao vào 02/05 (từ 13h-18h).,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05229,J&T Express Kien hang JT001122334455 cua ban hien dang o kho Da Nang de phan loai. Du kien giao den ban vao 03/05 (tu 8h-18h).,J&T Express Kiện hàng JT001122334455 của bạn hiện đang ở kho Đà Nẵng để phân loại. Dự kiến giao đến bạn vào 03/05 (từ 8h-18h).,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05230,GHN GHN Kien hang SHNR2233445566 da giao thanh cong luc 11:00 hom nay. Cam on Quy khach da su dung dich vu.,GHN GHN Kiện hàng SHNR2233445566 đã giao thành công lúc 11:00 hôm nay. Cảm ơn quý khách đã sử dụng dịch vụ.,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05231,"GHTK Xin loi, chung toi khong the giao van don GHTK9988776655 lan 3 hom nay. Vui long LH 0955667788 de duoc ho tro.","GHTK Xin lỗi, chúng tôi không thể giao vận đơn GHTK9988776655 lần 3 hôm nay. Vui lòng liên hệ 0955667788 để được hỗ trợ.",pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05232,Viettel Post Van don VTP7766554433 (hang cong kenh) da duoc cap nhat lich giao. Chung toi se giao vao 03/05 (tu 8h-12h).,Viettel Post Vận đơn VTP7766554433 (hàng cồng kềnh) đã được cập nhật lịch giao. Chúng tôi sẽ giao vào 03/05 (từ 8h-12h).,pass,,generated,0,Vận chuyển,NONE,synthetic,synthetic_label_0
sms_norm_05233,BV Bach Mai thong bao: Be NGUYEN THI MAI ANH co lich tiem vaccine phong cum vao 9h30 ngay 15/05/2024 tai Phong Tiem chung. Vui long den dung gio.,BV Bạch Mai thông báo: Bé NGUYỄN THỊ MẠI ANH có lịch tiêm vaccine phòng cúm vào 9h30 ngày 15/05/2024 tại Phòng Tiêm chủng. Vui lòng đến đúng giờ.,pass,,generated,0,Dịch vụ y tế,NONE,synthetic,synthetic_label_0
sms_norm_05234,BV Nhi TW nhac lich tiem vaccine 6in1 cho be TRAN VAN HUNG luc 10h ngay 20/05/2024 tai Phong 102 nha. LH 0901234567 neu can doi lich.,BV Nhi TW nhắc lịch tiêm vaccine 6in1 cho bé TRẦN VĂN HÙNG lúc 10h ngày 20/05/2024 tại Phòng 102 nhà L. Liên hệ 0901234567 nếu cần đổi lịch.,pass,,generated,0,Dịch vụ y tế,NONE,synthetic,synthetic_label_0
sms_norm_05235,VNPT Health: Ma xac thuc cua ban la 123456. Co hieu luc trong 5 phut. KHONG chia se ma nay voi bat ky ai.,VNPT Health: Mã xác thực của bạn là 123456. Có hiệu lực trong 5 phút. KHÔNG chia sẻ mã này với bất kỳ ai.,pass,,generated,0,Dịch vụ y tế,NONE,synthetic,synthetic_label_0
sms_norm_05236,BV Viet Duc thong bao: Ket qua xet nghiem tong quat cua be LE THI THANH HUONG da co. Vui long tai kham vao 14h ngay 25/05/2024 de bac si tu van.,BV Việt Đức thông báo: Kết quả xét nghiệm tổng quát của bé LÊ THỊ THANH HƯƠNG đã có. Vui lòng tái khám vào 14h ngày 25/05/2024 để bác sĩ tư vấn.,pass,,generated,0,Dịch vụ y tế,NONE,synthetic,synthetic_label_0
sms_norm_05237,Lich tiem vaccine lao cho be PHAM MINH QUAN tai BV Dai hoc Y HN vao 8h ngay 18/05/2024 tai Phong Tiem chung.,Lịch tiêm vaccine lao cho bé PHẠM MINH QUÂN tại BV Đại học Y HN vào 8h ngày 18/05/2024 tại Phòng Tiêm chủng.,pass,,generated,0,Dịch vụ y tế,NONE,synthetic,synthetic_label_0
sms_norm_05238,Medpro: OTP cua ban la 789012. Ma co hieu luc trong 3 phut.,Medpro: OTP của bạn là 789012. Mã có hiệu lực trong 3 phút.,pass,,generated,0,Dịch vụ y tế,NONE,synthetic,synthetic_label_0
sms_norm_05239,BV Cho Ray thong bao: Ket qua xet nghiem vaccine cua be DO THI THU THAO da co. Xem chi tiet tai: choray.vn/kq. Tai kham 16h ngay 28/05/2024.,BV Chợ Rẫy thông báo: Kết quả xét nghiệm vaccine của bé ĐỖ THỊ THỦ THẢO đã có. Xem chi tiết tại: choray.vn/kq. Tái khám 16h ngày 28/05/2024.,pass,,generated,0,Dịch vụ y tế,NONE,synthetic,synthetic_label_0
sms_norm_05240,Phong kham Au Co nhac ban: Be HOANG VAN LONG co lich tiem vaccine thuong xuyen luc 14h ngay 22/05/2024 tai Phong Tiem chung. LH 0778899000 neu can.,Phòng khám Âu Cơ nhắc bạn: Bé HOÀNG VĂN LONG có lịch tiêm vaccine thường xuyên lúc 14h ngày 22/05/2024 tại Phòng Tiêm chủng. Liên hệ 0778899000 nếu cần.,pass,,generated,0,Dịch vụ y tế,NONE,synthetic,synthetic_label_0
sms_norm_05241,eHospital: Ma xac thuc dang nhap la 345678. Ma nay co hieu luc trong 10 phut.,eHospital: Mã xác thực đăng nhập là 345678. Mã này có hiệu lực trong 10 phút.,pass,,generated,0,Dịch vụ y tế,NONE,synthetic,synthetic_label_0
sms_norm_05242,BV 108 thong bao: Lich tiem vaccine cho be BUI THI YEN vao 9h00 ngay 21/05/2024 tai Khoa Nhi.,Bệnh viện 108 thông báo: Lịch tiêm vaccine cho bé BÙI THỊ YẾN vào 9h00 ngày 21/05/2024 tại Khoa Nhi.,pass,,generated,0,Dịch vụ y tế,NONE,synthetic,synthetic_label_0
