dataset,row_index,issue_type,review_priority,reason,has_url,validator_has_url,has_phone_number,validator_has_phone,label,sender_type,category,level,human_decision,notes,content
synthetic_label_0,1536,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,Medpro: Ma xac thuc cua ban la 482931. Ma co hieu luc trong 5 phut. Vui long khong cung cap OTP cho nguoi khac.
synthetic_label_0,1538,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,BookingCare: Lich hen cua Tran Van Nam tai BV Dai hoc Y Ha Noi ngay 15/11 da bi huy. Quy khach vui long chon lich kham moi tren app nhe.
synthetic_label_0,1540,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,VNPT Health: Ma OTP dang nhap ung dung cua ban la 928374. Hieu luc trong 10 phut. Tran trong.
synthetic_label_0,1541,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,0,brandname,Dịch vụ y tế,,,,BV Cho Ray nhac ban: Lich tai kham cua Tran Thanh Tam tai Khoa Than luc 9h ngay 20/11 co thay doi ve phong kham. LH 02838554137 de biet them.
synthetic_label_0,1542,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,personal_number,Dịch vụ y tế,,,,"Phong kham Au Co: Chao ban, lich sieu am cua Nguyen Thi Lan vao 15h chieu nay bi tre 30 phut do ca truoc keo dai. Ban den muon chut nhe."
synthetic_label_0,1543,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,shortcode,Dịch vụ y tế,,,,eHospital: Ma xac minh tai khoan cua ban la 102938. Ma se het han sau 3 phut. Vui long nhap de tiep tuc.
synthetic_label_0,1544,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,0,brandname,Dịch vụ y tế,,,,BV 108: Thong bao thay doi lich kham cho BN Hoang Van Thai. Gio kham moi: 10h30 ngay 22/11 tai Phong 202. LH 069572400.
synthetic_label_0,1545,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,BV Nhan Dan 115: Lich hen kham cua Vo Minh Thuan tai Khoa Noi tiet bi huy do su co he thong. Vui long dat lai lich moi nhe.
synthetic_label_0,1546,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,Medpro: Ban co ma xac thuc la 552143. Dung de dat lich kham tai BV Cho Ray. Hieu luc trong 5 phut.
synthetic_label_0,1547,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,BV Dai hoc Y Ha Noi: Ket qua xet nghiem mau cua Nguyen Hoang Long da san sang. Moi ban den lay tai quay tiep don Khoa Xet nghiem.
synthetic_label_0,1548,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,0,personal_number,Dịch vụ y tế,,,,0912445882: Thong bao lich kham cua ban tai BV Viet Duc bi doi tu 9h sang 10h ngay 12/11. Ban xac nhan lai giup minh nhe.
synthetic_label_0,1550,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,BV Bach Mai: Lich tai kham cua Hoang Thi Mai tai Khoa Tieu hoa ngay 18/11 bi huy. Benh vien se lien he lai de sap xep lich moi.
synthetic_label_0,1551,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,BV Cho Ray: Ket qua sinh thiet cua BN Dang Van Binh da co. Moi nguoi nha den phong 105 de nhan ket qua va nghe tu van.
synthetic_label_0,1552,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,eHospital: Ma xac thuc ung dung y te cua ban la 662819. Ma co hieu luc trong 5 phut. Tran trong.
synthetic_label_0,1554,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,0,brandname,Dịch vụ y tế,,,,BV Nhi Trung uong: Nhac lich tai kham cho be Le Minh Quan vao 8h30 ngay mai. Neu khong den duoc vui long goi 02462738532 nhe.
synthetic_label_0,1556,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,0,brandname,Dịch vụ y tế,,,,"BV 108: Thong bao BN Do Van Tuan, lich kham tai Khoa Mat ngay 24/11 bi doi sang Phong 301. Thoi gian khong doi. LH 069572400."
synthetic_label_0,1558,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,BookingCare: Lich kham cua ban voi bac si tai BV Bach Mai ngay mai bi huy vi ly do suc khoe bac si. Chung toi se hoan tien nhe.
synthetic_label_0,1559,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,shortcode,Dịch vụ y tế,,,,8077: Ma OTP cua ban la 384752. Vui long su dung trong 5 phut de dang nhap he thong y te dien tu VNPT Health.
synthetic_label_0,1560,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,BV Dai hoc Y Ha Noi: Lich hen kham cua BN Nguyen Van Duc ngay 20/11 tai Khoa Tim mach bi doi sang 14h chieu cung ngay.
synthetic_label_0,1561,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,BV Viet Duc: Thong bao thay doi phong kham cho BN Le Thi Hoa. Moi ban den Phong 402 - Khoa Xuong khop vao 8h ngay 21/11.
synthetic_label_0,1562,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,Medpro: Ma OTP xac nhan huy lich kham cua ban la 449210. Ma co hieu luc trong 5 phut.
synthetic_label_0,1563,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,BV Cho Ray: Nhac BN Vu Hoang Long lich tai kham ngay 25/11 luc 9h bi doi sang 10h. Vui long den dung gio de lam thu tuc.
synthetic_label_0,1564,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,0,personal_number,Dịch vụ y tế,,,,"0903445112: Chao Nguyen Thuy Linh, lich kham thai chieu nay cua ban tai Au Co doi sang 16h30 nhe. Bac si co ca cap cuu."
synthetic_label_0,1565,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,eHospital: Ma xac thuc dang ky kham benh tu xa cua ban la 501293. Hieu luc trong 10 phut. Vui long khong chia se OTP.
synthetic_label_0,1566,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,"BV Bach Mai: Thong bao BN Pham Van Huy, lich mo vao ngay 22/11 bi hoan sang ngay 24/11. Moi nguoi nha den khoa de trao doi."
synthetic_label_0,1567,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,BV Nhi Trung uong: Ket qua xet nghiem cua be Tran Bao Nam da san sang. Quy phu huynh vui long den lay tai Quay 5 Khoa Xet nghiem.
synthetic_label_0,1568,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,0,personal_number,Dịch vụ y tế,,,,"0915223441: Nhac hen BN Trinh Van Chien tai BV 108. Do trung lich hoi chan, gio kham cua ban doi sang 15h ngay 23/11 nhe."
synthetic_label_0,1569,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,VNPT Health: Ma OTP de truy cap ho so suc khoe cua ban la 772834. Ma co hieu luc trong 5 phut.
synthetic_label_0,1570,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,0,brandname,Dịch vụ y tế,,,,BV Nhan Dan 115: Lich hen kham cua BN Nguyen Thi Nga tai Khoa Than ngay mai bi huy. Vui long lien he 02838652368 de dat lai.
synthetic_label_0,1571,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,Medpro: Ma xac thuc thanh toan phi kham benh la 332849. Hieu luc trong 5 phut. Cam on ban da su dung Medpro.
synthetic_label_0,1574,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,0,personal_number,Dịch vụ y tế,,,,0944123556: Nhac ban Nguyen Van An lich tai kham rang tai Phong kham Au Co vao 10h sang mai nhe. Co thay doi gi alo minh.
synthetic_label_0,1575,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Tin nhắn cá nhân và OTP,,,,[Google] Ma OTP dang nhap cua ban la: 428105. Co hieu luc trong 5 phut.
synthetic_label_0,1578,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Tin nhắn cá nhân và OTP,,,,510293 la ma xac thuc dang nhap GitHub cua ban.
synthetic_label_0,1581,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Tin nhắn cá nhân và OTP,,,,Steam: Ma xac minh dang nhap tai khoan cua ban la 394012.
synthetic_label_0,1582,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Tin nhắn cá nhân và OTP,,,,[Netflix] Ma OTP dang nhap cua ban la 772184.
synthetic_label_0,1585,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Tin nhắn cá nhân và OTP,,,,Grab: Ma OTP dang nhap cua ban la 551029.
synthetic_label_0,1586,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Tin nhắn cá nhân và OTP,,,,Shopee: 339128 la ma OTP xac thuc tai khoan cua ban.
synthetic_label_0,1587,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Tin nhắn cá nhân và OTP,,,,VNeID: Ma OTP xac nhan dang nhap la 401293.
synthetic_label_0,1588,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,shortcode,Tin nhắn cá nhân và OTP,,,,Agribank E-Mobile: Ma OTP dang nhap la 129304.
synthetic_label_0,1605,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,shortcode,Tin nhắn cá nhân và OTP,,,,Nha hang Sen: Xac nhan dat ban 4 nguoi luc 19h toi nay.
synthetic_label_0,1607,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,personal_number,Tin nhắn cá nhân và OTP,,,,Lich hen cat toc tai Salon Kim luc 15h chieu mai nhe.
synthetic_label_0,1609,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,personal_number,Tin nhắn cá nhân và OTP,,,,Khach san Da Lat: Xac nhan dat phong ngay 20/10.
synthetic_label_0,1610,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,personal_number,Tin nhắn cá nhân và OTP,,,,"Shop Me Be: Don hang cua ban da gui di, du kien nhan som."
synthetic_label_0,1611,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,shortcode,Tin nhắn cá nhân và OTP,,,,Rap chieu phim: Ma ve cua ban la MV1293. Xem tai rap so 4.
synthetic_label_0,1612,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,personal_number,Tin nhắn cá nhân và OTP,,,,"Quan xoi Ba Ba nhan don dat hang cua ban, se giao luc 7h."
synthetic_label_0,1614,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,personal_number,Tin nhắn cá nhân và OTP,,,,Spa Sen: Nhac ban lich hen cham soc da vao 14h hom nay.
synthetic_label_0,1615,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Tin nhắn cá nhân và OTP,,,,[Google] Ma OTP xac thuc cua Quy khach la: 827419. Co hieu luc trong 5 phut.
synthetic_label_0,1616,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Tin nhắn cá nhân và OTP,,,,[Facebook] Ma dang nhap cua Quy khach la: 193852. Quy khach vui long khong chia se ma nay voi bat ky ai.
synthetic_label_0,1618,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Tin nhắn cá nhân và OTP,,,,[GitHub] Ma xac thuc tai khoan GitHub cua Quy khach la: 739104.
synthetic_label_0,1619,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Tin nhắn cá nhân và OTP,,,,[Microsoft] Ma bao mat tai khoan Microsoft cua Quy khach la: 294018.
synthetic_label_0,1621,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Tin nhắn cá nhân và OTP,,,,[Steam] Ma xac thuc Steam Guard: 817263. Quy khach vui long khong tiet lo ma nay.
synthetic_label_0,1622,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Tin nhắn cá nhân và OTP,,,,[Netflix] Ma xac thuc Netflix cua Quy khach la: 481920.
synthetic_label_0,1623,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Tin nhắn cá nhân và OTP,,,,[TikTok] Ma OTP dang nhap TikTok cua Quy khach la: 391028.
synthetic_label_0,1624,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Tin nhắn cá nhân và OTP,,,,[Instagram] 629103 la ma xac thuc Instagram cua Quy khach.
synthetic_label_0,1626,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Tin nhắn cá nhân và OTP,,,,[Shopee] Ma OTP xac thuc dang nhap Shopee cua Quy khach la: 710293.
synthetic_label_0,1627,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Tin nhắn cá nhân và OTP,,,,[VNeID] Ma OTP dang nhap ung dung VNeID cua Quy khach la: 829104.
synthetic_label_0,1630,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,personal_number,Tin nhắn cá nhân và OTP,,,,"Chieu nay 2h hop team tai phong hop so 2 nhe moi nguoi, nho mang tai lieu du an."
synthetic_label_0,1633,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,personal_number,Tin nhắn cá nhân và OTP,,,,Lam xong task tren Jira thi nhan tin bao em de em check nhe anh Nam.
synthetic_label_0,1635,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,personal_number,Tin nhắn cá nhân và OTP,,,,Anh Hung nhac cau lam gap cai slide thuyet trinh cho khach hang vao sang mai.
synthetic_label_0,1637,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,personal_number,Tin nhắn cá nhân và OTP,,,,Nho goi dien xac nhan voi ben cung cap vat tu xem khi nao hang ve den kho nhe.
synthetic_label_0,1638,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,personal_number,Tin nhắn cá nhân và OTP,,,,Toi nay ca nha minh di an sinh nhat me luc 7h tai quan cu nha con trai.
synthetic_label_0,1641,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,personal_number,Tin nhắn cá nhân và OTP,,,,"Mai nho mang tai lieu du an di hop nha Linh, quen o nha la gay go day."
synthetic_label_0,1642,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,personal_number,Tin nhắn cá nhân và OTP,,,,Em da dat lich hen voi doi tac luc 10h sang mai tai cafe Highland nhe sếp.
synthetic_label_0,1645,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,shortcode,Tin nhắn cá nhân và OTP,,,,Nha hang Sen Tay Ho xac nhan Quy khach dat ban cho 4 nguoi luc 19h toi nay.
synthetic_label_0,1646,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,personal_number,Tin nhắn cá nhân và OTP,,,,Lich hen kham rang cua Quy khach tai Nha khoa Kim la 9h sang ngay mai.
synthetic_label_0,1647,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,personal_number,Tin nhắn cá nhân và OTP,,,,"Don hang tai cua hang Hoa Tuoi 123 da duoc xac nhan, du kien giao luc 15h."
synthetic_label_0,1648,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,personal_number,Tin nhắn cá nhân và OTP,,,,San bong mini A1 xac nhan lich dat san cua Quy khach tu 18h-19h chieu nay.
synthetic_label_0,1649,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,shortcode,Tin nhắn cá nhân và OTP,,,,Studio 456 xac nhan lich hen chup anh cua Quy khach luc 14h ngay mai.
synthetic_label_0,1650,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,personal_number,Tin nhắn cá nhân và OTP,,,,"Xe cua Quy khach da bao duong xong tai tiem Thanh Nhan, moi Quy khach qua lay xe."
synthetic_label_0,1652,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Tin nhắn cá nhân và OTP,,,,Khach san Blue Sea xac nhan Quy khach da dat phong thanh cong vao ngay 20/10.
synthetic_label_0,1655,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,0,brandname,Dịch vụ y tế,,,,Moi Quy khach Nguyen Van Hoang den kham tai Phong 202 - Khoa Noi luc 08:30 ngay 25/11/2024 tai Bệnh viện Bạch Mai. Lien he 02438693731 khi can.
synthetic_label_0,1656,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,Medpro: Nhac lich Quy khach Nguyen Thi Mai co hen tai BV Dai hoc Y Ha Noi luc 14:00 ngay 26/11. Vui long den truoc 15 phut de lam thu tuc.
synthetic_label_0,1657,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,Bệnh viện 108 thong bao: Quy khach Pham Minh Tuan co lich tai kham tai Khoa Tim mach vao luc 09:00 ngay 27/11/2024. Tran trong.
synthetic_label_0,1658,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,BookingCare: Ban co lich hen kham voi BS Tran Van Nam tai BV Viet Duc luc 10h30 ngay mai. Vui long xac nhan tai ung dung.
synthetic_label_0,1659,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,1,1,0,personal_number,Dịch vụ y tế,,,,Phong kham Au Co nhac chi Le Thi Diem lich kham thai vao 15h chieu mai nha. Chi nho den dung gio de bac si tu van nhe. LH 02437624567.
synthetic_label_0,1661,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,BV Cho Ray thong bao: Quy khach Huynh Ngoc Lan co hen kham tai Khoa Noi tiet vao 13:30 ngay 29/11. Vui long mang theo so kham benh.
synthetic_label_0,1662,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,Lich hen cua anh Phan Van Duc tai BV Nhan Dan 115 vao luc 09:15 ngay 25/11/2024 da duoc xac nhan. Ma lich hen cua anh la 115-9823.
synthetic_label_0,1663,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,Medpro: Quy khach Nguyen Thu Thuy da dat lich thanh cong tai BV Dai hoc Y Ha Noi vao 08:00 ngay 30/11. Ma phieu kham: MP29384.
synthetic_label_0,1665,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,BV Viet Duc nhac Quy khach Le Hoang Nam lich tai kham vao 14:00 ngay 26/11/2024 tai Phong kham 102 Khoa Xuong khop.
synthetic_label_0,1666,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,BookingCare: Nhac hen Quy khach Nguyen Van Bao kham tai Bệnh viện Bạch Mai luc 09:00 ngay 27/11. Vui long xem huong dan tai app.
synthetic_label_0,1667,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,Moi Quy khach Dang Thi Kim den kham tai Khoa Mat - BV 108 luc 08:30 ngay 28/11. Vui long mang theo the BHYT va giay to tuy than.
synthetic_label_0,1668,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,shortcode,Dịch vụ y tế,,,,BookingCare nhac ban lich hen kham da lieu tai BV Dai hoc Y Ha Noi ngay mai luc 15h30. Ban nho den dung gio nhe.
synthetic_label_0,1669,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,eHospital: Lich hen cua Quy khach Tran Van Chien tai BV Nhi Trung Uong da duoc tiep nhan luc 10:00 ngay 29/11/2024.
synthetic_label_0,1670,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,BV Nhan Dan 115: Moi Quy khach Nguyen Van Thang den Phong 105 Khoa Than kinh luc 07:30 ngay 30/11 de tai kham theo lich.
synthetic_label_0,1672,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,Medpro thong bao: Quy khach Pham Thi Hoa co lich kham tai Khoa San - BV Tu Du vao 09:00 ngay 26/11. Ma so: MED-10293.
synthetic_label_0,1673,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,VNPT Health: Ma xac thuc OTP cua Quy khach la 882931. Ma co hieu luc trong 5 phut. Vui long khong chia se ma nay voi bat ky ai.
synthetic_label_0,1674,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,eHospital: Ma OTP de dang nhap ung dung cua ban la 102938. Ma se het han sau 3 phut. Tran trong.
synthetic_label_0,1675,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,Medpro: Ma xac nhuc dang ky tai khoan cua Quy khach la 552910. Vui long nhap ma de hoan tat thu tuc dat lich kham.
synthetic_label_0,1677,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,VNPT Health: Ma OTP cua ban la 392011. Ma nay dung de xac nhan ho so suc khoe dien tu. Hieu luc 5 phut.
synthetic_label_0,1678,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,shortcode,Dịch vụ y tế,,,,Ma xac thuc dang nhap eHospital cua Quy khach la 293841. Vui long nhap ma de truy cap he thong quan ly benh vien.
synthetic_label_0,1679,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,Medpro thong bao Ma OTP xac nhan thanh toan vien phi cua Quy khach la 772103. Ma co hieu luc trong 5 phut.
synthetic_label_0,1681,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,shortcode,Dịch vụ y tế,,,,Ma OTP cua ban tai BookingCare la 110293. Vui long nhap ma de xac nhan lich hen kham benh tai BV Bach Mai.
synthetic_label_0,1682,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,eHospital: Ma xac thuc cua ban la 883021. Vui long su dung ma nay de dang nhap vao he thong VNPT Health.
synthetic_label_0,1684,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,Ket qua xet nghiem mau cua Quy khach Nguyen Hoang Nam tai Khoa Huyet hoc BV Cho Ray da san sang. Moi Quy khach den lay ket qua.
synthetic_label_0,1685,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,BV Nhan Dan 115 thong bao: Ket qua noi soi cua Quy khach Vo Van Cuong da co tai quay tra ket qua Khoa Chan doan hinh anh.
synthetic_label_0,1689,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,personal_number,Dịch vụ y tế,,,,"Chao anh Hoang, ket qua xet nghiem cua anh tai BV Dai hoc Y Ha Noi da co roi nhe. Anh qua phong 302 lay giup em nha."
synthetic_label_0,1690,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,BV Cho Ray thong bao: Quy khach Nguyen Van Long co ket qua xet nghiem PCR. Vui long den Khoa Vi sinh de nhan ket qua.
synthetic_label_0,1691,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,Medpro: Ket qua kham suc khoe cua Quy khach Nguyen Thi Lan tai BV Viet Duc da duoc cap nhat tren ung dung. Moi Quy khach xem chi tiet.
synthetic_label_0,1693,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,Bệnh viện 108: Ket qua chup MRI cua Quy khach Le Minh Tu da co. Moi Quy khach den Phong 102 Khoa CDHA de nhan ket qua.
synthetic_label_0,1694,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Dịch vụ y tế,,,,BV Nhan Dan 115: Ket qua xet nghiem nuoc tieu cua Quy khach Phan Van Binh da san sang. Vui long den quay so 4 de nhan.
synthetic_label_0,1695,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,personal_number,Thương mại điện tử,,,,"SHOPEE: Ma xac minh de doi mat khau tai khoan cua Quy khach la 829103. Ma co hieu luc trong 5 phut. KHONG chia se ma nay voi nguoi khac, ke ca nhan vien Shopee."
synthetic_label_0,1696,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Thương mại điện tử,,,,Tiki: Ma xac minh thay doi mat khau cua Quy khach la 472910. Ma co hieu luc trong vong 15 phut. KHONG chia se ma nay voi bat ky ai de bao mat tai khoan.
synthetic_label_0,1697,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Thương mại điện tử,,,,"Lazada: 382194 la ma xac nhan thiet lap lai mat khau cho tai khoan cua Quy khach. KHONG chia se ma nay voi nguoi khac, ke ca nhan vien Lazada."
synthetic_label_0,1698,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Thương mại điện tử,,,,Sendo: Ma OTP de Quy khach thay doi mat khau la 910283. Ma co hieu luc trong 3 phut. Vui long KHONG cung cap ma nay cho bat ky ai de tranh bi mat tai khoan.
synthetic_label_0,1699,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,brandname,Thương mại điện tử,,,,"TikTok Shop: 552109 la ma xac minh de cap nhat mat khau moi. KHONG chia se ma nay voi nguoi khac, ke ca nhan vien TikTok Shop de bao ve tai khoan."
synthetic_label_0,1700,URL cue without detected URL,low,URL/CTA cue but metadata has_url=0,0,0,0,0,0,personal_number,Thương mại điện tử,,,,"SHOPEE: Quy khach dang thuc hien doi mat khau, ma xac minh la 293847. KHONG chia se ma nay voi nguoi khac, ke ca nhan vien Shopee de tranh rui ro."
