similarity,sample_id_a,sample_id_b,content_a,content_b
0.9892454147338867,phase1_08633,phase1_08651,Bộ LĐ-TB-XH: Ông (Bà) đã đủ điều kiện NHẬN TIỀN hỗ trợ. Bấm vào www.ytrew.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! jD2s,Bộ LĐ-TB-XH: Ông (Bà) đã đủ điều kiện NHẬN TIỀN hỗ trợ. Bấm vào www.yhnmj.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! dS1a
0.9892219305038452,phase1_05766,phase1_05758,"T4i-App_G!ai-tr!^2Q-nh4n_300k. x3 n@p-dau. TLMN, X.0c-D.!a, N.0hu. L1nk: gtr44.cc/oP99l","T4i-App_G!ai-tr!^2Q-nh4n_288k. x3 n@p-dau. TLMN, X.0c-D.!a, N.0hu. L1nk: gtr2q.cc/dF45g"
0.9892069101333618,phase1_08899,phase1_08893,Tr0 cap NQ-116: BAN-da-du_D!EU K!EN nh4n*T1EN h0~tro tu quy BH#TN. Nh4n tai: www.tgbhu.icu. QUA-HAN_SE KHONG DUOC CHAP_NHAN! mK3j,Tr0 cap NQ-116: BAN-da-du_D!EU K!EN nh4n*T1EN h0~tro tu quy BH#TN. Nh4n tai: mo.asdfg.com. QUA-HAN_SE KHONG DUOC CHAP_NHAN! pV5n
0.9892059564590454,phase1_05567,phase1_05572,[Thông báo] Bảo hiểm xã hội: Bạn đã đủ điều kiện nhận tiền hỗ trợ từ quỹ Bảo hiểm thất nghiệp Nghị quyết 116. Bấm vào www.zkxpw.icu. QUÁ HẠN KHÔNG ĐƯỢC CHẤP NHẬN!,[Thông báo] Bảo hiểm xã hội: Bạn đã đủ điều kiện nhận tiền hỗ trợ từ quỹ Bảo hiểm thất nghiệp. Bấm vào www.cxzsq.icu. QUÁ HẠN KHÔNG ĐƯỢC CHẤP NHẬN!
0.9891713261604309,phase1_08315,phase1_08303,HO-tr0_C0V1D! Ban*da~du-D!EU_K!EN nh4n-T1EN theo NQ-116. Bam_vao www.vfrde.icu. QUA-HAN*SE_KH0NG^DUOC-CHAP-NHAN! zA5q,HO-tro-C0V1D! Ban*da~du_D!EU_K!EN nh4n-T1EN tu quy BHTN. Bam_vao www.nhujm.icu. QUA-HAN*SE_KH0NG^DUOC_CHAP-NHAN! wE1q
0.9891641736030579,phase1_05647,phase1_10204,"Cty HVS cần tuyển nhân viên xử lý đơn đặt hàng TMĐT Amazon tại nhà. Thu nhập 500k~3000k/ngày, không cần kinh nghiệm. Yêu cầu 23-60 tuổi. Liên hệ Zalo: zalo.me/84901234567 Zalo: 84901234567","Amazon cần tuyển nhân viên xử lý đơn đặt hàng TMĐT tại nhà. Thu nhập 500k~3000k/ngày, thao tác đơn giản không cần kinh nghiệm. Yêu cầu 23-60 tuổi. Liên hệ Zalo: zalo.me/84901234567 Zalo: 84901234567"
0.9891066551208496,phase1_09728,phase1_09716,BHXH VN: Ong (Ba) da du dieu kien nhan t1en tu quy BHTN. Bam vao www.vfr45.icu. QUA HAN SE KHONG DUOC CHAP NHAN! hJ7k,BHXH VN: Ong (Ba) da du dieu kien nhan t1en ho tro tu quy BH-TN. Bam vao www.nbvca.icu. QUA HAN SE KHONG DUOC CHAP NHAN! qW9e
0.9889864921569824,phase1_06199,phase1_09319,EMIME Company tuyển nhân viên bán thời gian tại nhà. Thu nhập hấp dẫn 800.000đ/ngày. Yêu cầu tuổi từ 22-60. Liên hệ: zalo.me/84955667788 Zalo: 84955667788,"EMIME Company tuyển nhân viên bán thời gian. Thu nhập 800.000đ/ngày, làm tại nhà. Tuổi 22-60. Liên hệ Zalo: zalo.me/84955667788 Zalo: 84955667788"
0.9889628887176514,phase1_09338,phase1_09323,Shopee tuyen nv xu ly don hang v4 danh gia san ph4m. Thu nh4p 500k-1.5tr/ng4y. Tuoi 22-60. z4ng ky: zalo.me/84944556677,Lazada tuyen nv xu ly don hang v4 danh gia san ph4m. Thu nh4p 500k-1.5tr/ng4y. Tuoi 23-65. z4ng ky t41: zalo.me/84999001122
0.9889571666717529,phase1_05609,phase1_05593,"Theo Nghị quyết 116, Bạn đã đủ điều kiện nhận TIỀN từ quỹ Bảo hiểm thất nghiệp. Bấm vào www.plmok.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!",Theo Nghị quyết 116: Bạn đã đủ điều kiện nhận TIỀN từ quỹ Bảo hiểm thất nghiệp. Bấm vào www.lkjmn.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!
0.9889494180679321,phase1_07315,phase1_08176,"TB KHAN: Chung toi da nhac nho nhieu lan nhung O/B van bat hop tac. Truoc 17g hom nay chua thanh toan, Phong AN NINH DIEU TRA se vao cuoc dieu tra toan bo thong tin hinh anh cua O/B va nhung nguoi lien quan. Lien he: 84912654378.","[CANH CAO LAN CUOI]: Chung toi da nhac nho nhieu lan nhung O/B van bat hop tac. Truoc 17g hom nay chua thanh toan, Phong AN NINH DIEU TRA se vao cuoc dieu tra toan bo thong tin hinh anh cua O/B va nhung nguoi lien quan se phai chiu trach nhiem hinh su. LH: 84912654378."
0.9888890981674194,phase1_08613,phase1_08605,HO tro COVID-19: Ong (Ba) da du dieu kien NHAN T1EN theo NQ-116. Bam vao www.ytrfd.icu. QUA HAN SE KHONG DUOC CHAP NHAN. zX9c,HO tro COVID-19: Ong (Ba) da du dieu kien NHAN T1EN tu quy BHTN. Bam vao www.tgbnh.icu. QUA HAN SE KHONG DUOC CHAP NHAN. rT5y
0.9888121485710144,phase1_10091,phase1_10111,[BHXH] Quyet dinh BHXH: B4n_da-du D!EU_K!EN nh4n_T1EN ho~tro. Bam vao www.lkjhg.icu. QUA-HAN SE KHONG-DUOC CHAP NHAN! pH7g,[BHXH] Quyet dinh BHXH: B4n_da-du D!EU_K!EN nh4n_T1EN h0~tro. Bam vao www.vfrcd.icu. QUA-HAN SE KHONG-DUOC CHAP NHAN! bF7g
0.9887903928756714,phase1_08861,phase1_08843,Chuy3n.v13n.hu0ng.d4n.k13m.500k-1tr.m01.ng4y.qu4.Telegram. Bam.l1nk.v40.nh0m: t.me/nhom_kiemtien_tu_xa,G140.v13n.hu0ng.d4n.k13m.1tr-3tr.m01.ng4y.qu4.nh0m.Telegram.v1p. Bam.v40.l1nk: t.me/giaovien_huongdan_kiemtien
0.9887896180152893,phase1_08597,phase1_08613,HO tro COVID-19: Ong (Ba) da du dieu kien NHAN T1EN ho tro. Bam vao www.mnbvc.icu. QUA HAN SE KHONG DUOC CHAP NHAN. dS1a,HO tro COVID-19: Ong (Ba) da du dieu kien NHAN T1EN theo NQ-116. Bam vao www.ytrfd.icu. QUA HAN SE KHONG DUOC CHAP NHAN. zX9c
0.9887430667877197,phase1_08864,phase1_08894,[BHXH VN] ong (BA) da du dieu kien nh4n t1en ho tro tu quy BHTN. Bam vao www.plmqz.icu. QUA HAN SE KHONG DUOC CHAP NHAN! aXz9,BHXH VN: ong (BA) da du dieu k1en nh4n t1en ho tro tu quy BHTN. Bam vao www.ikmjn.icu. QUA HAN SE KHONG DUOC CHAP NHAN! gB7v
0.9886932969093323,phase1_06850,phase1_06326,Hoàn thuế TNCN: Ông (Bà) đã đủ điều kiện nhận tiền theo quyết định Bảo hiểm xã hội. Bấm vào www.asdfg.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! hG6f,Hoàn Thuế TNCN: Ông (Bà) đã đủ điều kiện nhận tiền theo quyết định Bảo hiểm xã hội. Bấm vào www.asdfg.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!
0.9886915683746338,phase1_05776,phase1_05770,"G!ai-tr!_2Q*B4cc4r4t~Truc-T!ep. Ch0i-g4, d1en-tu. CSKH-24/24-uy-t!n. DK: q2qmax.com","G!ai-tr!_2Q-B4cc4r4t~Truc-T!ep. Ch0i-g4, X0-s0. CSKH-24/24-G@me-uy-t!n. DK: q2qpro.com"
0.9886701107025146,phase1_09740,phase1_09728,BHXH VN: Ong (Ba) da du dieu kien nhan t1en ho tro BHTN. Bam vao www.lo987.icu. QUA HAN SE KHONG DUOC CHAP NHAN! wE5r,BHXH VN: Ong (Ba) da du dieu kien nhan t1en tu quy BHTN. Bam vao www.vfr45.icu. QUA HAN SE KHONG DUOC CHAP NHAN! hJ7k
0.9886215925216675,phase1_09963,phase1_09961,D.i.c.h. .v.u. .e.m. .u.t. .H.N. .-. .T.e.l.e.g.r.a.m. .t.m.e./.h.n._.e.m._.u.t._.v.i.p. V2nQ,K.e.t. .b.a.n. .v.u.i. .v.e. .c.u.n.g. .e.m. .H.N. .-. .T.e.l.e.g.r.a.m. .t.l.y./.h.n._.v.u.i._.v.e. R9tD
0.9885610938072205,phase1_09425,phase1_07943,T1kT0k dang tuyen nh4n vien xu ly don hang. Nh4n tien s4u 13-25 phut. Luong 800.000d/ng4y. Tuoi 22-65. Lien he Zalo: zalo.me/84912345678 Zalo: 84912345678,T1kt0k dang tuyen nh4n vien x-u-l-y don hang. Thu nh4p 800.000d/ng4y. Nhan tien s4u 15 phut. Tuoi 22-65. Lien he Zalo: zalo.me/84912345678 Zalo: 84912345678
0.9885271787643433,phase1_05618,phase1_05641,Quyết định Bảo hiểm xã hội: Ông (Bà) đã đủ điều kiện nhận tiền hỗ trợ. Bấm vào www.poiuz.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,Quyết định Bảo hiểm xã hội: Ông (Bà) đã đủ điều kiện nhận tiền. Bấm vào www.ikmju.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!
0.9884854555130005,phase1_06308,phase1_06326,Thuế TNCN: Ông (Bà) đã đủ điều kiện hoàn tiền theo quyết định Bảo hiểm xã hội. Bấm vào www.ghijk.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,Hoàn Thuế TNCN: Ông (Bà) đã đủ điều kiện nhận tiền theo quyết định Bảo hiểm xã hội. Bấm vào www.asdfg.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!
0.9884666204452515,phase1_08481,phase1_09912,Am4z0n can tuyen nh4n vien xu ly don hang TMDT t41 nha. Thu nhap 500k-3000k/ngay. Tuoi 22-60. Lien he Zalo: zalo.me/84912348765 Zalo: 84912348765,Am4z0n can tuyen nh4n vien xu ly don d4t hang TMDT t41 nha. Thu nhap 500k-3000k/ngay. Tuoi 23-60. Lien he Zalo: zalo.me/84902345678 Zalo: 84902345678
0.9884564280509949,phase1_06867,phase1_06855,H0 tr0 C0V1D-19: B4N_da-du_D!EU K!EN nh4n T1EN tu BH#TN. Bam vao www.mjuik.icu. QUA_HAN-SE-KH0NG_DUOC-CHAP-NHAN! wQ2a,H0 tr0 C0V1D-19: B4N_da-du*D!EU^K!EN nh4n T1EN tu BH#TN. Bam vao www.tgbyh.icu. QUA-HAN*SE-KH0NG_DUOC-CHAP-NHAN! tR3q
0.9884341955184937,phase1_09969,phase1_09961,E.m. .o. .k.h.u. .v.u.c. .Đ.N. .v.u.i. .v.e. .-. .T.e.l.e.g.r.a.m. .t.m.e./.d.n._.e.m._.n.e. G7hP,K.e.t. .b.a.n. .v.u.i. .v.e. .c.u.n.g. .e.m. .H.N. .-. .T.e.l.e.g.r.a.m. .t.l.y./.h.n._.v.u.i._.v.e. R9tD
0.9884178638458252,phase1_05600,phase1_05594,Bảo hiểm xã hội Việt Nam: Bạn đã đủ ĐIỀU KIỆN nhận TIỀN hỗ trợ Bảo hiểm thất nghiệp. Bấm vào www.ygvfc.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,[Thông báo] Bảo hiểm xã hội: Bạn đã đủ ĐIỀU KIỆN nhận TIỀN hỗ trợ Bảo hiểm thất nghiệp. Bấm vào www.vbcxz.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!
0.9883898496627808,phase1_10337,phase1_09555,L4z4z4 tuy3n nv xu ly z0n hang v4 z4nh g14 f4n f4m. Thu nh4f 500k-1.5tr/ng4y. Tu01 22-65. Nhan t13n trong ngay. Z4l0: zalo.me/84945678123,L4z4z4 tuy3n nv xu ly z0n hang v4 z4nh g14 s4n f4m tai nh4. Tu01 22-60. Thu nhap 500k-1.5tr/ng4y. Nh4n t13n trong ngay. Z4l0: zalo.me/84912000012
0.9883400797843933,phase1_09315,phase1_09339,L4z4z4 tuy3n nv xu ly z0n + z4nh g14 s4n f4m. Thu nhap 800.000z/ng4y. Khong k1nh ngh13m. Tu01 23-65. z4ng ky: zalo.me/84911223344,L4z4z4 tuy3n nv xu ly z0n + z4nh g14 s4n f4m. Thu nhap 800.000z/ng4y. Tu01 23-65. z4ng ky tai: zalo.me/84955667788
0.9883397817611694,phase1_06849,phase1_06855,H0 tr0 C0V1D-19: B4N_da-du*D!EU^K!EN nh4n T1EN tu QUY-BHTN. Bam vao www.poiuy.icu. QUA-HAN*SE-KH0NG_DUOC-CHAP-NHAN! lK4j,H0 tr0 C0V1D-19: B4N_da-du*D!EU^K!EN nh4n T1EN tu BH#TN. Bam vao www.tgbyh.icu. QUA-HAN*SE-KH0NG_DUOC-CHAP-NHAN! tR3q
0.9882253408432007,phase1_05602,phase1_05600,Bảo hiểm xã hội: Bạn đã đủ ĐIỀU KIỆN nhận TIỀN từ quỹ Bảo hiểm thất nghiệp. Bấm vào www.tfvgy.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,Bảo hiểm xã hội Việt Nam: Bạn đã đủ ĐIỀU KIỆN nhận TIỀN hỗ trợ Bảo hiểm thất nghiệp. Bấm vào www.ygvfc.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!
0.9881057143211365,phase1_09037,phase1_09045,3B4y tuy3n nv xu ly z0n hang TMZT. Lu0ng 500k-3000k/ngay. Tu01 22-60. Lien he Z4l0: zalo.me/84914334455 Z4l0: 84914334455,3B4y tuy3n nv xu ly z0n hang TMZT. Lu0ng 500k-3tr/ngay. Tu01 22-60. Lien he Z4l0: zalo.me/84922445566 Z4l0: 84922445566
0.9880691170692444,phase1_05592,phase1_05602,Bảo hiểm xã hội: Bạn đã đủ ĐIỀU KIỆN nhận TIỀN hỗ trợ từ quỹ Bảo hiểm thất nghiệp. Bấm vào www.poiuy.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,Bảo hiểm xã hội: Bạn đã đủ ĐIỀU KIỆN nhận TIỀN từ quỹ Bảo hiểm thất nghiệp. Bấm vào www.tfvgy.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!
0.9879732131958008,phase1_08925,phase1_08910,H-N – T-e-l-e-g-r-a-m: H-e-n h-o s-i-n-h v-i-e-n H-N g-i-a r-e. L-a-m t-e-n n-o-i. T-e-l-e: t.me/hn_sv_9x oPi8,Đ-N – T-e-l-e-g-r-a-m: H-e-n h-o s-v d-i l-a-m t-h-e-m t-a-i D-N. E-m r-a-t n-g-o-n. L-i-e-n h-e: bit.ly/dn_sv_hot24 kLo9
0.9877957105636597,phase1_08290,phase1_08296,Bo LD-TB-XH: Ong (Ba) da du dieu kien nh4n t1en ho tro tu quy BHTN. Nhan tai mo.ytrew.com. QUA HAN SE KHONG DUOC CHAP NHAN! fG5h,Bo LD-TB-XH: Ong (Ba) da du dieu kien nh4n t1en ho tro tu BHXH. Nhan tai mo.mkiol.com. QUA HAN SE KHONG DUOC CHAP NHAN! uY7t
0.9877637624740601,phase1_08311,phase1_08299,Tro-cap_NQ-116: Ban^da~du*D!EU_K!EN-nh4n-T1EN tu BHXH VN. Nhan tai: mo.tgbnh.com. QUA*HAN-SE_KH0NG~DUOC_CHAP-NHAN! kI8u,Tro-cap_NQ-116: Ban^da~du*D!EU_K!EN nh4n-T1EN tu BHXH VN. Nhan tai: mo.zaqxs.com. QUA*HAN_SE_KH0NG~DUOC-CHAP-NHAN! hN5m
0.9877493381500244,phase1_08130,phase1_08176,"[CANH CAO LAN CUOI]: Chung toi da nhac nho nhieu lan nhung O/B van bat hop tac. Truoc 17g hom nay chua thanh toan, Phong AN NINH DIEU TRA se vao cuoc dieu tra hinh su ve hanh vi chiem doat tai san. LH: 84912654378.","[CANH CAO LAN CUOI]: Chung toi da nhac nho nhieu lan nhung O/B van bat hop tac. Truoc 17g hom nay chua thanh toan, Phong AN NINH DIEU TRA se vao cuoc dieu tra toan bo thong tin hinh anh cua O/B va nhung nguoi lien quan se phai chiu trach nhiem hinh su. LH: 84912654378."
0.9877485036849976,phase1_06854,phase1_06878,Bộ Lao động - Thương binh và Xã hội: Ông (Bà) đã đủ điều kiện nhận tiền theo quyết định Bảo hiểm xã hội. Bấm vào www.edcrf.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! rE5w,Bộ Lao động - Thương binh và Xã hội: Ông (Bà) đã đủ điều kiện nhận tiền theo quyết định Bảo hiểm xã hội. Bấm vào www.lkmjn.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! uY3t
0.9877450466156006,phase1_09041,phase1_09025,T1kt0k dang tuy3n nv l4m v13c tai nh4. Thu nhap 350k-999k/ngay. Nh4n t13n s4u 13 f-ut. Z4l0: zalo.me/84918334455 Z4l0: 84918334455,T1kt0k dang tuy3n nh4n v13n l4m v13c tai nh4. Thu nhap 350-999k/ngay. Nh4n t13n s4u 13-25 f-ut. Lien he Z4l0: zalo.me/84932223344 Z4l0: 84932223344
0.987733006477356,phase1_09570,phase1_09058,Sh0p33 tuy3n nv xu ly z0n hang v4 z4nh g14 s4n f4m. Thu nhap 500k-1.5tr/ng4y. Tu01 22-60. Z4l0: zalo.me/84927000027,Sh0p33 tuy3n nv xu ly z0n hang v4 zanh g14 s4n f4m. Thu nhap 500k-1.5tr/ng4y. Z4l0: zalo.me/84935556677
0.9876649379730225,phase1_08601,phase1_10542,Hoan thue TNCN: Ong (Ba) da du dieu kien nhan tien theo Quyet dinh BHXH. Bam vao www.asdfg.icu. QUA HAN SE KHONG DUOC CHAP NHAN. zX4c,Hoan thue TNCN: Ong (Ba) da du dieu kien NHAN T1EN tu Quyet dinh BHXH. Bam vao www.rfvtgb.icu. QUA HAN SE KHONG DUOC CHAP NHAN. pO0o
0.9876642227172852,phase1_06369,phase1_06358,H-e-n h-o t-i-n-h m-o-t d-e-m t-a-i D-a N-a-n-g. Đ-N – T-e-l-e-g-r-a-m: t.me/dn_1night_vjp Bn6g,H-e-n h-o k-i-n d-a-o t-a-i D-a N-a-n-g. Đ-N – T-e-l-e-g-r-a-m: t.me/dn_sweet_x Pk5m
0.9876301288604736,phase1_09967,phase1_09961,E.m. .t.e.n. .L.y. .2.0.t. .x.i.n.h. .t.u.o.i. .H.C.M. .-. .T.e.l.e.g.r.a.m. .t.m.e./.h.c.m._.l.y._.x. S1vG,K.e.t. .b.a.n. .v.u.i. .v.e. .c.u.n.g. .e.m. .H.N. .-. .T.e.l.e.g.r.a.m. .t.l.y./.h.n._.v.u.i._.v.e. R9tD
0.9876066446304321,phase1_06881,phase1_06857,Trợ cấp Nghị quyết 116: BẠN đã đủ ĐIỀU KIỆN nhận TIỀN từ quỹ Bảo hiểm thất nghiệp. Nhận tại: mo.plmko.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! sD9f,Trợ cấp Nghị quyết 116: BẠN đã đủ ĐIỀU KIỆN nhận TIỀN từ quỹ Bảo hiểm thất nghiệp. Nhận tại: mo.wsxza.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! vC9x
0.9875898361206055,phase1_06324,phase1_06318,Bộ Lao động - Thương binh và Xã hội: Bạn đã đủ điều kiện nhận tiền hỗ trợ theo Nghị quyết 116. Bấm vào www.vbcxz.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,Bộ Lao động - Thương binh và Xã hội: Bạn đã đủ điều kiện nhận tiền theo Nghị quyết 116. Bấm vào www.bgyza.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!
0.9875526428222656,phase1_09905,phase1_10205,"TikTok tuyển gấp nhân viên xử lý đơn hàng trên nền tảng TikTok. Thu nhập 800.000đ/ngày, nhận tiền sau 13-25 phút. Độ tuổi 22-65. Liên hệ Zalo: zalo.me/84912345678 Zalo: 84912345678","TikTok cần tuyển nhân viên xử lý đơn hàng trên nền tảng TikTok, nhận tiền sau 13–25 phút. Thu nhập 800.000đ/ngày. Tuổi 22-60. Liên hệ Zalo: zalo.me/84912345678 Zalo: 84912345678"
0.9875427484512329,phase1_06822,phase1_06795,D-a-t-i-n-g-v-i-p-H-C-M-Z-a-l-o-h-e-n-h-o. V-a-o-n-h-o-m-x-e-m-m-a-u: zalo.me/g/sg-dating-vip uI8n,H-e-n-h-o-k-i-n-d-a-o-H-C-M-Z-a-l-o. A-n-h-v-a-o-n-h-o-m-x-e-m-m-a-u: zalo.me/g/hcm-luxury-girl pG6x
0.9875389337539673,phase1_09968,phase1_09961,T.i.m. .a.n.h. .t.r.a.i. .n.u.o.i. .H.N. .-. .Z.a.l.o. .b.i.t.l.y./.h.n._.s.u.g.a.r._.v.n. D4wX,K.e.t. .b.a.n. .v.u.i. .v.e. .c.u.n.g. .e.m. .H.N. .-. .T.e.l.e.g.r.a.m. .t.l.y./.h.n._.v.u.i._.v.e. R9tD
0.9874755144119263,phase1_08866,phase1_08896,Quy BHTN: ong (BA) da du dieu k1en nh4n t1en ho tro theo NQ-116. Bam vao www.zxcvb.icu. QUA HAN SE KHONG DUOC CHAP NHAN! bN2m,Bo LD-TB-XH: ong (BA) da du dieu k1en nh4n t1en ho tro theo NQ-116. Bam vao www.wsxcd.icu. QUA HAN SE KHONG DUOC CHAP NHAN! dF4g
0.987468421459198,phase1_08048,phase1_09442,"Shopee tuyen g4p nh4n vien danh gia san ph4m. Luong 500k-1.5tr/ng4y. Tuoi 22-60. Lam t41 nha, nhan luong ngay. Zalo: zalo.me/84900112233",Shopee tuyen nh4n vien danh gia san pham. Luong 500k-1.5tr/ng4y. Tuoi 22-60. Lam t41 nha khong kinh nghiem. Zalo: zalo.me/84703334445
0.9874634742736816,phase1_10557,phase1_10539,QUY_BHTN_T.B: B4N!da~du D!EU*K!EN nHAn t1en_ho^tro COVID-19. Bam vao www.yhnujm.icu. QUA-HAN SE KHONG DUOC CHAP NHAN! sX3e,QUY-BHTN_thong_bao: B4N!da~du D!EU K!EN nHAn t1en_ho^tro COVID-19. Bam vao www.xcvbnm.icu. QUA-HAN SE KHONG DUOC CHAP NHAN! aD4f
0.9874078035354614,phase1_09704,phase1_08864,BHXH VN: ong (BA) da du d13u kien nh4n TIEN ho tro tu quy BH-TN. Bam vao www.asdfg.icu. QUA HAN SE KHONG DUOC CHAP NHAN! xYz1,[BHXH VN] ong (BA) da du dieu kien nh4n t1en ho tro tu quy BHTN. Bam vao www.plmqz.icu. QUA HAN SE KHONG DUOC CHAP NHAN! aXz9
0.9874069690704346,phase1_08625,phase1_10084,[TB] BHXH: ong (Ba) da du dieu kien NH4N T1EN ho tro tu quy BH-TN. Bam vao www.xtpqa.icu de nhan. QUA HAN SE KHONG DUOC CHAP NHAN! gH2k,BHXH V1et N4m: ong (BA) da du dieu kien NHAN T1EN ho tro tu quy BH-TN. Bam vao www.plmza.icu de nhan. QUA HAN SE KHONG DUOC CHAP NHAN! aG6f
0.9873956441879272,phase1_05812,phase1_05820,Bạn đã đủ Điều Kiện nhận TIỀN hỗ trợ từ quỹ Bảo hiểm thất nghiệp. Nhận tại www.lkjhgf.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,Bạn đã đủ Điều Kiện nhận TIỀN từ quỹ Bảo hiểm thất nghiệp - Nghị quyết 116. Nhận tại www.lkjhgf.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!
0.9873901605606079,phase1_09966,phase1_09961,H.e.n. .h.o. .v.u.i. .v.e. .q.u.a. .d.e.m. .H.N. .-. .Z.a.l.o. .b.i.t.l.y./.h.n._.d.e.m._.v.i.p. F8mH,K.e.t. .b.a.n. .v.u.i. .v.e. .c.u.n.g. .e.m. .H.N. .-. .T.e.l.e.g.r.a.m. .t.l.y./.h.n._.v.u.i._.v.e. R9tD
0.9873703718185425,phase1_09056,phase1_09053,Am4z0n can tuy3n nv xu ly z0n z4t hang TMZT. Lu0ng 500k-3tr/ngay. Tu01 22-60. Z4l0: zalo.me/84933556677 Z4l0: 84933556677,3B4y can tuy3n nv xu ly z0n z4t hang TMZT. Lu0ng 500k-3tr/ngay. Tu01 22-60. Z4l0: zalo.me/84920445566 Z4l0: 84920445566
0.9873244166374207,phase1_10244,phase1_08312,BHXH Viet Nam: Ong (Ba) da du dieu kien nh4n t1en ho tro tu quy BHTN. Bam vao www.vksda.icu. QUA HAN SE KHONG DUOC CHAP NHAN. gH3k,BHXH Viet Nam: Ong (Ba) da du dieu kien nh4n t1en tu quy BHTN. Bam vao www.swder.icu. QUA HAN SE KHONG DUOC CHAP NHAN! xS2w
0.9872919321060181,phase1_06314,phase1_06330,Hoan Thue TNCN: B4N_da-du D!EU K!EN nh4n T1EN tu quy BH#TN. Bam vao www.oiuyt.icu. QUA-HAN SE KH0NG_DUOC CHAP NHAN! rE2w,Bo LDTBXH: B4N_da-du D!EU K!EN nh4n T1EN ho~tro tu quy BH#TN. Bam vao www.plokm.icu. QUA-HAN SE KH0NG_DUOC CHAP NHAN! mK1j
0.9872463941574097,phase1_06328,phase1_09728,BHXH VN: Ong (Ba) da du dieu kien nhan t1en tu quy BHTN. Bam vao www.zxcmn.icu. QUA-HAN SE KH0NG_DUOC CHAP NHAN! vC8x,BHXH VN: Ong (Ba) da du dieu kien nhan t1en tu quy BHTN. Bam vao www.vfr45.icu. QUA HAN SE KHONG DUOC CHAP NHAN! hJ7k
0.9872431755065918,phase1_08870,phase1_09722,BHXH Viet Nam: ong (BA) da du dieu k1en nh4n t1en ho tro. Bam vao www.lkjhg.icu. QUA HAN SE KHONG DUOC CHAP NHAN! pO0e,BHXH Viet Nam: ong (BA) da du d13u kien nh4n tien ho tro. Bam vao www.vfde3.icu. QUA HAN SE KHONG DUOC CHAP NHAN! pA3s
0.9872212409973145,phase1_07942,phase1_10204,"Amazon cần tuyển nhân viên xử lý đơn đặt hàng TMĐT tại nhà. Thu nhập 500k-3000k/ngày. Yêu cầu 23-60 tuổi, thao tác đơn giản. Liên hệ Zalo: zalo.me/84901234567 SĐT: 84901234567","Amazon cần tuyển nhân viên xử lý đơn đặt hàng TMĐT tại nhà. Thu nhập 500k~3000k/ngày, thao tác đơn giản không cần kinh nghiệm. Yêu cầu 23-60 tuổi. Liên hệ Zalo: zalo.me/84901234567 Zalo: 84901234567"
0.9872184991836548,phase1_09886,phase1_09884,"Awin t4nj 50k kh1 dky tai a2n8p.c0m. B4cc4r4t truc t13p, ch01 j4, x0 s0. Rut t13n 3 phut. CSKH 24/24","8DAY t4nj 99k kh1 dky tai d8p3n.c0m. B4cc4r4t truc t13p, ch01 j4, x0 s0. Rut t13n 3 phut. CSKH 24/24"
0.9872146844863892,phase1_08637,phase1_08655,"Theo quyết định BHXH, Ông (Bà) đã đủ điều kiện NHẬN TIỀN. Bấm vào www.ijnuh.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! qW4e","Theo quyết định BHXH, Ông (Bà) đã đủ điều kiện NHẬN TIỀN. Bấm vào www.edcrf.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! xV2b"
